	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
400	Selenomonadales	Neisseriales	0.0453025148105	29	36	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
401	Neisseriales	Selenomonadales	0.0453025148105	36	29	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
402	Selenomonadales	Oceanospirillales	0.124737137408	29	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
403	Oceanospirillales	Selenomonadales	0.124737137408	2	29	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
404	Selenomonadales	Rhodocyclales	0.205393245645	29	3	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
405	Rhodocyclales	Selenomonadales	0.205393245645	3	29	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
406	Sphingobacteriales	Bacillales	0.0845005208443	10	53	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc
407	Bacillales	Sphingobacteriales	0.0845005208443	53	10	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc
408	Sphingobacteriales	Corynebacteriales	0.165618285422	10	43	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
409	Corynebacteriales	Sphingobacteriales	0.165618285422	43	10	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
410	Sphingobacteriales	Enterobacteriales	0.308288335622	10	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
411	Enterobacteriales	Sphingobacteriales	0.308288335622	27	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
412	Sphingobacteriales	Pasteurellales	0.0521524049633	10	41	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
413	Pasteurellales	Sphingobacteriales	0.0521524049633	41	10	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
414	Sphingobacteriales	Propionibacteriales	0.174096407938	10	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
415	Propionibacteriales	Sphingobacteriales	0.174096407938	40	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
416	Sphingobacteriales	Pseudomonadales	0.0659424405962	10	39	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
417	Pseudomonadales	Sphingobacteriales	0.0659424405962	39	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
418	Sphingobacteriales	Rhizobiales	0.420652257063	10	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
419	Rhizobiales	Sphingobacteriales	0.420652257063	9	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
420	Sphingobacteriales	Rhodobacterales	0.753049737232	10	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
421	Rhodobacterales	Sphingobacteriales	0.753049737232	7	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
422	Sphingomonadales	Bacillales	0.130047945878	24	53	Mid_vagina	Attached	Intertype	#18cde4	#4e4dfc	#cccccc
423	Bacillales	Sphingomonadales	0.130047945878	53	24	Attached	Mid_vagina	Intertype	#4e4dfc	#18cde4	#cccccc
424	Sphingomonadales	Burkholderiales	0.266328023959	24	54	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc
425	Burkholderiales	Sphingomonadales	0.266328023959	54	24	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc
426	Sphingomonadales	Caulobacterales	0.217385930577	24	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
427	Caulobacterales	Sphingomonadales	0.217385930577	2	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
428	Sphingomonadales	Cellvibrionales	0.471425051345	24	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc
429	Cellvibrionales	Sphingomonadales	0.471425051345	1	24	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc
430	Sphingomonadales	Chromatiales	0.707718626793	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
431	Chromatiales	Sphingomonadales	0.707718626793	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
432	Sphingomonadales	Chroococcales	0.0224672579934	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
433	Chroococcales	Sphingomonadales	0.0224672579934	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
434	Sphingomonadales	Cytophagales	0.683119534462	24	9	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
435	Cytophagales	Sphingomonadales	0.683119534462	9	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
436	Sphingomonadales	Flavobacteriales	0.025405174996	24	35	Mid_vagina	Supragingival_plaque	Intertype	#18cde4	#ff964f	#cccccc
437	Flavobacteriales	Sphingomonadales	0.025405174996	35	24	Supragingival_plaque	Mid_vagina	Intertype	#ff964f	#18cde4	#cccccc
438	Sphingomonadales	Geodermatophilales	0.707718626793	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
439	Geodermatophilales	Sphingomonadales	0.707718626793	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
440	Sphingomonadales	Hydrogenophilales	0.707718626793	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
441	Hydrogenophilales	Sphingomonadales	0.707718626793	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
442	Sphingomonadales	Lactobacillales	0.135615080136	24	61	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4
443	Lactobacillales	Sphingomonadales	0.135615080136	61	24	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4
444	Sphingomonadales	Micrococcales	0.0993681091104	24	42	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc
445	Micrococcales	Sphingomonadales	0.0993681091104	42	24	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc
446	Sphingomonadales	Mycoplasmatales	0.019488112575	24	17	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc
447	Mycoplasmatales	Sphingomonadales	0.019488112575	17	24	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc
448	Sphingomonadales	Neisseriales	0.0267701412592	24	36	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc
449	Neisseriales	Sphingomonadales	0.0267701412592	36	24	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc
450	Sphingomonadales	Pasteurellales	0.102490757756	24	41	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc
451	Pasteurellales	Sphingomonadales	0.102490757756	41	24	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc
452	Sphingomonadales	Pleurocapsales	0.707718626793	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
453	Pleurocapsales	Sphingomonadales	0.707718626793	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
454	Sphingomonadales	Propionibacteriales	0.620766048237	24	40	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
455	Propionibacteriales	Sphingomonadales	0.620766048237	40	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
456	Sphingomonadales	Pseudomonadales	0.048360203812	24	39	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
457	Pseudomonadales	Sphingomonadales	0.048360203812	39	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
458	Sphingomonadales	Rhizobiales	0.513222551727	24	9	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
459	Rhizobiales	Sphingomonadales	0.513222551727	9	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
460	Spirochaetales	Actinomycetales	0.369521348664	33	44	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
461	Actinomycetales	Spirochaetales	0.369521348664	44	33	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
462	Spirochaetales	Alteromonadales	0.206679151512	33	8	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
463	Alteromonadales	Spirochaetales	0.206679151512	8	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
464	Spirochaetales	Burkholderiales	0.0326698814839	33	54	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
465	Burkholderiales	Spirochaetales	0.0326698814839	54	33	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
466	Spirochaetales	Campylobacterales	0.480718372942	33	37	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
467	Campylobacterales	Spirochaetales	0.480718372942	37	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
468	Spirochaetales	Cardiobacteriales	0.587929827854	33	20	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
469	Cardiobacteriales	Spirochaetales	0.587929827854	20	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
470	Spirochaetales	Corynebacteriales	0.223206566866	33	43	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
471	Corynebacteriales	Spirochaetales	0.223206566866	43	33	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
472	Spirochaetales	Erysipelotrichales	0.0426855492039	33	41	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
473	Erysipelotrichales	Spirochaetales	0.0426855492039	41	33	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
474	Spirochaetales	Flavobacteriales	0.243539329757	33	35	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
475	Flavobacteriales	Spirochaetales	0.243539329757	35	33	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
476	Spirochaetales	Fusobacteriales	0.0733047800589	33	33	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
477	Fusobacteriales	Spirochaetales	0.0733047800589	33	33	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
478	Spirochaetales	Micrococcales	0.0299333984139	33	42	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
479	Micrococcales	Spirochaetales	0.0299333984139	42	33	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
480	Spirochaetales	Mycoplasmatales	0.556678753659	33	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
481	Mycoplasmatales	Spirochaetales	0.556678753659	17	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
482	Spirochaetales	Neisseriales	0.0113603567551	33	36	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
483	Neisseriales	Spirochaetales	0.0113603567551	36	33	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
484	Spirochaetales	Selenomonadales	0.400994992083	33	29	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
485	Selenomonadales	Spirochaetales	0.400994992083	29	33	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
486	Streptomycetales	Bacillales	0.360635572264	1	53	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc
487	Bacillales	Streptomycetales	0.360635572264	53	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc
488	Streptomycetales	Chroococcales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
489	Chroococcales	Streptomycetales	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
490	Streptomycetales	Corynebacteriales	0.217598748844	1	43	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
491	Corynebacteriales	Streptomycetales	0.217598748844	43	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
492	Streptomycetales	Enterobacteriales	0.0685659462967	1	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
493	Enterobacteriales	Streptomycetales	0.0685659462967	27	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
494	Streptomycetales	Propionibacteriales	0.327141516541	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
495	Propionibacteriales	Streptomycetales	0.327141516541	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
496	Streptomycetales	Pseudomonadales	0.518653953146	1	39	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
497	Pseudomonadales	Streptomycetales	0.518653953146	39	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
498	Streptomycetales	Rhizobiales	0.333282029855	1	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
499	Rhizobiales	Streptomycetales	0.333282029855	9	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
500	Streptomycetales	Rhodobacterales	0.0149356343619	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
501	Rhodobacterales	Streptomycetales	0.0149356343619	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
502	Streptomycetales	Sphingomonadales	0.0224672579934	1	24	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
503	Sphingomonadales	Streptomycetales	0.0224672579934	24	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
504	Synergistales	Actinomycetales	0.104451602899	1	44	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
505	Actinomycetales	Synergistales	0.104451602899	44	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
506	Synergistales	Campylobacterales	0.147133625313	1	37	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
507	Campylobacterales	Synergistales	0.147133625313	37	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
508	Synergistales	Cardiobacteriales	0.418777424952	1	20	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
509	Cardiobacteriales	Synergistales	0.418777424952	20	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
510	Synergistales	Corynebacteriales	0.0684810552027	1	43	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
511	Corynebacteriales	Synergistales	0.0684810552027	43	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
512	Synergistales	Flavobacteriales	0.134699901127	1	35	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
513	Flavobacteriales	Synergistales	0.134699901127	35	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
514	Synergistales	Micrococcales	0.100820530084	1	42	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
515	Micrococcales	Synergistales	0.100820530084	42	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
516	Synergistales	Mycoplasmatales	0.599532674983	1	17	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
517	Mycoplasmatales	Synergistales	0.599532674983	17	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
518	Synergistales	Selenomonadales	0.108866822071	1	29	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
519	Selenomonadales	Synergistales	0.108866822071	29	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
520	Synergistales	Spirochaetales	0.664667779367	1	33	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
521	Spirochaetales	Synergistales	0.664667779367	33	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
522	Thermales	Actinomycetales	0.0547226751747	1	44	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
523	Actinomycetales	Thermales	0.0547226751747	44	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
524	Thermales	Bacillales	0.168444409825	1	53	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
525	Bacillales	Thermales	0.168444409825	53	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
526	Thermales	Burkholderiales	0.159228964371	1	54	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
527	Burkholderiales	Thermales	0.159228964371	54	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
528	Thermales	Campylobacterales	0.227684830434	1	37	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
529	Campylobacterales	Thermales	0.227684830434	37	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
530	Thermales	Fusobacteriales	0.0749144763486	1	33	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
531	Fusobacteriales	Thermales	0.0749144763486	33	1	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
532	Thermales	Micrococcales	0.0841410244212	1	42	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
533	Micrococcales	Thermales	0.0841410244212	42	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
534	Thermales	Mycoplasmatales	0.206760075263	1	17	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
535	Mycoplasmatales	Thermales	0.206760075263	17	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
536	Thermales	Neisseriales	0.0788347277906	1	36	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
537	Neisseriales	Thermales	0.0788347277906	36	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
538	Thermales	Pasteurellales	0.249084321602	1	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
539	Pasteurellales	Thermales	0.249084321602	41	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
540	Thermales	Sphingomonadales	0.0460966155383	1	24	Buccal_mucosa	Mid_vagina	Intertype	#1996f3	#18cde4	#cccccc
541	Sphingomonadales	Thermales	0.0460966155383	24	1	Mid_vagina	Buccal_mucosa	Intertype	#18cde4	#1996f3	#cccccc
542	Thiotrichales	Alteromonadales	0.473894789153	2	8	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
543	Alteromonadales	Thiotrichales	0.473894789153	8	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
544	Thiotrichales	Bacillales	0.176193533987	2	53	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
545	Bacillales	Thiotrichales	0.176193533987	53	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
546	Thiotrichales	Chlamydiales	0.372045802417	2	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
547	Chlamydiales	Thiotrichales	0.372045802417	8	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
548	Thiotrichales	Cytophagales	0.122888626762	2	9	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
549	Cytophagales	Thiotrichales	0.122888626762	9	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
550	Thiotrichales	Neisseriales	0.0430647635816	2	36	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
551	Neisseriales	Thiotrichales	0.0430647635816	36	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
552	Thiotrichales	Pasteurellales	0.816982263994	2	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
553	Pasteurellales	Thiotrichales	0.816982263994	41	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
554	Tissierellales	Bacillales	0.0251605260077	46	53	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc
555	Bacillales	Tissierellales	0.0251605260077	53	46	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc
556	Tissierellales	Corynebacteriales	0.181391227018	46	43	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
557	Corynebacteriales	Tissierellales	0.181391227018	43	46	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
558	Tissierellales	Enterobacteriales	0.286600022091	46	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
559	Enterobacteriales	Tissierellales	0.286600022091	27	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
560	Tissierellales	Propionibacteriales	0.146210650594	46	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
561	Propionibacteriales	Tissierellales	0.146210650594	40	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
562	Tissierellales	Pseudomonadales	0.0293274335246	46	39	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
563	Pseudomonadales	Tissierellales	0.0293274335246	39	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
564	Tissierellales	Rhizobiales	0.353252202064	46	9	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
565	Rhizobiales	Tissierellales	0.353252202064	9	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
566	Tissierellales	Rhodobacterales	0.979468764614	46	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
567	Rhodobacterales	Tissierellales	0.979468764614	7	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
568	Tissierellales	Sphingobacteriales	0.700791366644	46	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
569	Sphingobacteriales	Tissierellales	0.700791366644	10	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
570	Veillonellales	Actinomycetales	0.17480283263	55	44	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc
571	Actinomycetales	Veillonellales	0.17480283263	44	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc
572	Veillonellales	Alteromonadales	0.0478512917598	55	8	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc
573	Alteromonadales	Veillonellales	0.0478512917598	8	55	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc
574	Veillonellales	Bacillales	0.33571748012	55	53	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
575	Bacillales	Veillonellales	0.33571748012	53	55	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
576	Veillonellales	Bacteroidales	0.0530121389039	55	60	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
577	Bacteroidales	Veillonellales	0.0530121389039	60	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
578	Veillonellales	Campylobacterales	0.416997120518	55	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
579	Campylobacterales	Veillonellales	0.416997120518	37	55	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
580	Veillonellales	Chlamydiales	0.150729172442	55	8	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
581	Chlamydiales	Veillonellales	0.150729172442	8	55	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
582	Veillonellales	Clostridiales	0.0183543586269	55	58	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
583	Clostridiales	Veillonellales	0.0183543586269	58	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
584	Veillonellales	Coriobacteriales	0.108837952318	55	40	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
585	Coriobacteriales	Veillonellales	0.108837952318	40	55	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
586	Veillonellales	Enterobacteriales	0.0701759788849	55	27	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
587	Enterobacteriales	Veillonellales	0.0701759788849	27	55	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
588	Veillonellales	Erysipelotrichales	0.171041565689	55	41	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
589	Erysipelotrichales	Veillonellales	0.171041565689	41	55	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
590	Veillonellales	Fusobacteriales	0.528836912645	55	33	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
591	Fusobacteriales	Veillonellales	0.528836912645	33	55	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
592	Veillonellales	Micrococcales	0.0874609802741	55	42	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
593	Micrococcales	Veillonellales	0.0874609802741	42	55	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
594	Veillonellales	Neisseriales	0.249471158936	55	36	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
595	Neisseriales	Veillonellales	0.249471158936	36	55	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
596	Veillonellales	Oceanospirillales	0.426253313606	55	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc
597	Oceanospirillales	Veillonellales	0.426253313606	2	55	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc
598	Veillonellales	Pasteurellales	0.190382299057	55	41	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc
599	Pasteurellales	Veillonellales	0.190382299057	41	55	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc
