	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
1013	Actinomycetaceae	Prevotellaceae	0.245905409904	44	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1014	Prevotellaceae	Akkermansiaceae	0.281979143275	59	21	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1015	Akkermansiaceae	Prevotellaceae	0.281979143275	21	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1016	Prevotellaceae	Alteromonadaceae	0.251847710473	59	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1017	Alteromonadaceae	Prevotellaceae	0.251847710473	1	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1018	Prevotellaceae	Atopobiaceae	0.0847703560632	59	24	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1019	Atopobiaceae	Prevotellaceae	0.0847703560632	24	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1020	Prevotellaceae	Campylobacteraceae	0.520743670976	59	37	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1021	Campylobacteraceae	Prevotellaceae	0.520743670976	37	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1022	Prevotellaceae	Cardiobacteriaceae	0.0100467442138	59	20	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1023	Cardiobacteriaceae	Prevotellaceae	0.0100467442138	20	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1024	Prevotellaceae	Cellulomonadaceae	0.370677617463	59	6	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1025	Cellulomonadaceae	Prevotellaceae	0.370677617463	6	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1026	Prevotellaceae	Chlamydiaceae	0.116889991685	59	8	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc
1027	Chlamydiaceae	Prevotellaceae	0.116889991685	8	59	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc
1028	Prevotellaceae	Clostridiales Family XIII. Incertae Sedis	0.508923970437	59	27	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1029	Clostridiales Family XIII. Incertae Sedis	Prevotellaceae	0.508923970437	27	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1030	Prevotellaceae	Cyclobacteriaceae	0.220855441504	59	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1031	Cyclobacteriaceae	Prevotellaceae	0.220855441504	2	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1032	Prevotellaceae	Dermacoccaceae	0.428646775275	59	12	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1033	Dermacoccaceae	Prevotellaceae	0.428646775275	12	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1034	Prevotellaceae	Enterobacteriaceae	0.274108401745	59	27	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
1035	Enterobacteriaceae	Prevotellaceae	0.274108401745	27	59	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
1036	Prevotellaceae	Erysipelotrichaceae	0.588337586244	59	41	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1037	Erysipelotrichaceae	Prevotellaceae	0.588337586244	41	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1038	Prevotellaceae	Eubacteriaceae	0.0114303841491	59	41	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1039	Eubacteriaceae	Prevotellaceae	0.0114303841491	41	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1040	Prevotellaceae	Fusobacteriaceae	0.438081500465	59	29	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1041	Fusobacteriaceae	Prevotellaceae	0.438081500465	29	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1042	Prevotellaceae	Halomonadaceae	0.137480813492	59	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc
1043	Halomonadaceae	Prevotellaceae	0.137480813492	1	59	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc
1044	Prevotellaceae	Leptotrichiaceae	0.239353228151	59	31	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
1045	Leptotrichiaceae	Prevotellaceae	0.239353228151	31	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1046	Prevotellaceae	Leuconostocaceae	0.174599954979	59	3	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1047	Leuconostocaceae	Prevotellaceae	0.174599954979	3	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1048	Prevotellaceae	Listeriaceae	0.199289166377	59	4	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1049	Listeriaceae	Prevotellaceae	0.199289166377	4	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1050	Prevotellaceae	Moritellaceae	0.251847710473	59	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1051	Moritellaceae	Prevotellaceae	0.251847710473	1	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1052	Prevotellaceae	Mycoplasmataceae	0.0241231304258	59	17	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1053	Mycoplasmataceae	Prevotellaceae	0.0241231304258	17	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1054	Prevotellaceae	Neisseriaceae	0.342006232499	59	36	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1055	Neisseriaceae	Prevotellaceae	0.342006232499	36	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1056	Prevotellaceae	Pasteurellaceae	0.286817322231	59	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1057	Pasteurellaceae	Prevotellaceae	0.286817322231	41	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1058	Prevotellaceae	Peptococcaceae	0.0301613500709	59	5	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1059	Peptococcaceae	Prevotellaceae	0.0301613500709	5	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1060	Prevotellaceae	Peptostreptococcaceae	0.482562212347	59	42	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1061	Peptostreptococcaceae	Prevotellaceae	0.482562212347	42	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1062	Prolixibacteraceae	Chlamydiaceae	0.112387668469	1	8	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1063	Chlamydiaceae	Prolixibacteraceae	0.112387668469	8	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1064	Prolixibacteraceae	Cyclobacteriaceae	0.701189465599	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1065	Cyclobacteriaceae	Prolixibacteraceae	0.701189465599	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1066	Prolixibacteraceae	Cytophagaceae	0.0296593346702	1	8	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
1067	Cytophagaceae	Prolixibacteraceae	0.0296593346702	8	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
1068	Prolixibacteraceae	Enterococcaceae	0.323761954119	1	17	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
1069	Enterococcaceae	Prolixibacteraceae	0.323761954119	17	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
1070	Prolixibacteraceae	Neisseriaceae	0.0332351891677	1	36	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1071	Neisseriaceae	Prolixibacteraceae	0.0332351891677	36	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1072	Prolixibacteraceae	Pasteurellaceae	0.567463688189	1	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1073	Pasteurellaceae	Prolixibacteraceae	0.567463688189	41	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1074	Prolixibacteraceae	Peptococcaceae	0.432049379894	1	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1075	Peptococcaceae	Prolixibacteraceae	0.432049379894	5	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1076	Prolixibacteraceae	Prevotellaceae	0.153229067988	1	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1077	Prevotellaceae	Prolixibacteraceae	0.153229067988	59	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1078	Promicromonosporaceae	Actinomycetaceae	0.32745169342	17	44	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1079	Actinomycetaceae	Promicromonosporaceae	0.32745169342	44	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1080	Promicromonosporaceae	Alteromonadaceae	0.282123326744	17	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1081	Alteromonadaceae	Promicromonosporaceae	0.282123326744	1	17	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1082	Promicromonosporaceae	Atopobiaceae	0.132003076225	17	24	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1083	Atopobiaceae	Promicromonosporaceae	0.132003076225	24	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1084	Promicromonosporaceae	Bradyrhizobiaceae	0.0959876705061	17	5	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1085	Bradyrhizobiaceae	Promicromonosporaceae	0.0959876705061	5	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1086	Promicromonosporaceae	Campylobacteraceae	0.340058245333	17	37	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1087	Campylobacteraceae	Promicromonosporaceae	0.340058245333	37	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1088	Promicromonosporaceae	Cellulomonadaceae	0.014562515428	17	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1089	Cellulomonadaceae	Promicromonosporaceae	0.014562515428	6	17	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1090	Promicromonosporaceae	Clostridiales Family XIII. Incertae Sedis	0.442802286112	17	27	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1091	Clostridiales Family XIII. Incertae Sedis	Promicromonosporaceae	0.442802286112	27	17	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1092	Promicromonosporaceae	Dermacoccaceae	0.759157692926	17	12	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1093	Dermacoccaceae	Promicromonosporaceae	0.759157692926	12	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1094	Promicromonosporaceae	Erysipelotrichaceae	0.17921297113	17	41	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1095	Erysipelotrichaceae	Promicromonosporaceae	0.17921297113	41	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1096	Promicromonosporaceae	Fusobacteriaceae	0.530807497143	17	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1097	Fusobacteriaceae	Promicromonosporaceae	0.530807497143	29	17	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1098	Promicromonosporaceae	Lachnospiraceae	0.0784816556231	17	53	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1099	Lachnospiraceae	Promicromonosporaceae	0.0784816556231	53	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1100	Promicromonosporaceae	Leptotrichiaceae	0.263136830281	17	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1101	Leptotrichiaceae	Promicromonosporaceae	0.263136830281	31	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1102	Promicromonosporaceae	Leuconostocaceae	0.265338960485	17	3	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1103	Leuconostocaceae	Promicromonosporaceae	0.265338960485	3	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1104	Promicromonosporaceae	Listeriaceae	0.272617860827	17	4	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1105	Listeriaceae	Promicromonosporaceae	0.272617860827	4	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1106	Promicromonosporaceae	Micrococcaceae	0.296468950217	17	40	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
1107	Micrococcaceae	Promicromonosporaceae	0.296468950217	40	17	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
1108	Promicromonosporaceae	Moritellaceae	0.282123326744	17	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1109	Moritellaceae	Promicromonosporaceae	0.282123326744	1	17	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1110	Promicromonosporaceae	Neisseriaceae	0.206264285491	17	36	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1111	Neisseriaceae	Promicromonosporaceae	0.206264285491	36	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1112	Promicromonosporaceae	Pasteurellaceae	0.152389563216	17	41	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
1113	Pasteurellaceae	Promicromonosporaceae	0.152389563216	41	17	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
1114	Promicromonosporaceae	Peptostreptococcaceae	0.0172328681529	17	42	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1115	Peptostreptococcaceae	Promicromonosporaceae	0.0172328681529	42	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1116	Promicromonosporaceae	Prevotellaceae	0.45138984209	17	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1117	Prevotellaceae	Promicromonosporaceae	0.45138984209	59	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1118	Propionibacteriaceae	Actinomycetaceae	0.0929330980077	40	44	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1119	Actinomycetaceae	Propionibacteriaceae	0.0929330980077	44	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1120	Propionibacteriaceae	Alcaligenaceae	0.888730267756	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1121	Alcaligenaceae	Propionibacteriaceae	0.888730267756	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1122	Propionibacteriaceae	Aurantimonadaceae	0.339800246137	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1123	Aurantimonadaceae	Propionibacteriaceae	0.339800246137	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1124	Propionibacteriaceae	Bacillaceae	0.852409539032	40	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1125	Bacillaceae	Propionibacteriaceae	0.852409539032	22	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1126	Propionibacteriaceae	Bradyrhizobiaceae	0.726504112693	40	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
1127	Bradyrhizobiaceae	Propionibacteriaceae	0.726504112693	5	40	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
1128	Propionibacteriaceae	Burkholderiaceae	0.0213220363651	40	37	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1129	Burkholderiaceae	Propionibacteriaceae	0.0213220363651	37	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1130	Propionibacteriaceae	Cardiobacteriaceae	0.0562346938989	40	20	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
1131	Cardiobacteriaceae	Propionibacteriaceae	0.0562346938989	20	40	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
1132	Propionibacteriaceae	Chromatiaceae	0.888730267756	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1133	Chromatiaceae	Propionibacteriaceae	0.888730267756	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1134	Propionibacteriaceae	Chromobacteriaceae	0.339800246137	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1135	Chromobacteriaceae	Propionibacteriaceae	0.339800246137	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1136	Propionibacteriaceae	Comamonadaceae	0.397850655176	40	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
1137	Comamonadaceae	Propionibacteriaceae	0.397850655176	25	40	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
1138	Propionibacteriaceae	Corynebacteriaceae	0.199375080473	40	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1139	Corynebacteriaceae	Propionibacteriaceae	0.199375080473	39	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1140	Propionibacteriaceae	Cytophagaceae	0.868312055125	40	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1141	Cytophagaceae	Propionibacteriaceae	0.868312055125	8	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1142	Propionibacteriaceae	Enterobacteriaceae	0.094774544628	40	27	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1143	Enterobacteriaceae	Propionibacteriaceae	0.094774544628	27	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1144	Propionibacteriaceae	Flavobacteriaceae	0.0545997765633	40	35	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1145	Flavobacteriaceae	Propionibacteriaceae	0.0545997765633	35	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1146	Propionibacteriaceae	Geodermatophilaceae	0.888730267756	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1147	Geodermatophilaceae	Propionibacteriaceae	0.888730267756	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1148	Propionibacteriaceae	Helicobacteraceae	0.339800246137	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1149	Helicobacteraceae	Propionibacteriaceae	0.339800246137	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1150	Propionibacteriaceae	Hydrogenophilaceae	0.888730267756	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1151	Hydrogenophilaceae	Propionibacteriaceae	0.888730267756	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1152	Propionibacteriaceae	Intrasporangiaceae	0.887172526175	40	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1153	Intrasporangiaceae	Propionibacteriaceae	0.887172526175	2	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1154	Propionibacteriaceae	Leptotrichiaceae	0.0296391570935	40	31	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1155	Leptotrichiaceae	Propionibacteriaceae	0.0296391570935	31	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1156	Propionibacteriaceae	Methylobacteriaceae	0.947735710258	40	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1157	Methylobacteriaceae	Propionibacteriaceae	0.947735710258	3	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1158	Propionibacteriaceae	Microbacteriaceae	0.335572738223	40	4	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1159	Microbacteriaceae	Propionibacteriaceae	0.335572738223	4	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1160	Propionibacteriaceae	Moraxellaceae	0.253899762192	40	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1161	Moraxellaceae	Propionibacteriaceae	0.253899762192	31	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1162	Propionibacteriaceae	Mycobacteriaceae	0.61475081559	40	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1163	Mycobacteriaceae	Propionibacteriaceae	0.61475081559	10	40	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1164	Propionibacteriaceae	Peptoniphilaceae	0.148968415685	40	46	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1165	Peptoniphilaceae	Propionibacteriaceae	0.148968415685	46	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1166	Propionibacteriaceae	Planococcaceae	0.888730267756	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1167	Planococcaceae	Propionibacteriaceae	0.888730267756	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1168	Pseudomonadaceae	Alcaligenaceae	0.406692712042	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1169	Alcaligenaceae	Pseudomonadaceae	0.406692712042	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1170	Pseudomonadaceae	Aurantimonadaceae	0.0408222782441	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1171	Aurantimonadaceae	Pseudomonadaceae	0.0408222782441	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1172	Pseudomonadaceae	Bacillaceae	0.332713594416	19	22	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1173	Bacillaceae	Pseudomonadaceae	0.332713594416	22	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1174	Pseudomonadaceae	Bradyrhizobiaceae	0.5739243221	19	5	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc
1175	Bradyrhizobiaceae	Pseudomonadaceae	0.5739243221	5	19	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc
1176	Pseudomonadaceae	Caulobacteraceae	0.574679683649	19	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1177	Caulobacteraceae	Pseudomonadaceae	0.574679683649	2	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1178	Pseudomonadaceae	Chromatiaceae	0.406692712042	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1179	Chromatiaceae	Pseudomonadaceae	0.406692712042	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1180	Pseudomonadaceae	Chromobacteriaceae	0.0408222782441	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1181	Chromobacteriaceae	Pseudomonadaceae	0.0408222782441	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1182	Pseudomonadaceae	Comamonadaceae	0.124219761438	19	25	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc
1183	Comamonadaceae	Pseudomonadaceae	0.124219761438	25	19	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc
1184	Pseudomonadaceae	Cytophagaceae	0.390268007775	19	8	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1185	Cytophagaceae	Pseudomonadaceae	0.390268007775	8	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1186	Pseudomonadaceae	Dermabacteraceae	0.839763837762	19	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc
1187	Dermabacteraceae	Pseudomonadaceae	0.839763837762	1	19	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc
1188	Pseudomonadaceae	Geodermatophilaceae	0.406692712042	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1189	Geodermatophilaceae	Pseudomonadaceae	0.406692712042	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1190	Pseudomonadaceae	Helicobacteraceae	0.0408222782441	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1191	Helicobacteraceae	Pseudomonadaceae	0.0408222782441	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1192	Pseudomonadaceae	Hydrogenophilaceae	0.406692712042	19	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1193	Hydrogenophilaceae	Pseudomonadaceae	0.406692712042	1	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1194	Pseudomonadaceae	Intrasporangiaceae	0.405523214247	19	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
1195	Intrasporangiaceae	Pseudomonadaceae	0.405523214247	2	19	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
1196	Pseudomonadaceae	Lactobacillaceae	0.362027542817	19	32	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4
1197	Lactobacillaceae	Pseudomonadaceae	0.362027542817	32	19	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4
1198	Pseudomonadaceae	Leuconostocaceae	0.0163125042821	19	3	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc
1199	Leuconostocaceae	Pseudomonadaceae	0.0163125042821	3	19	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc
1200	Pseudomonadaceae	Listeriaceae	0.0202890423383	19	4	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc
