	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
1017	Clostridiales Family XIII. Incertae Sedis	Porphyromonadaceae	4.0	27	55	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1018	Porphyromonadaceae	Comamonadaceae	1.0	55	25	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
1019	Comamonadaceae	Porphyromonadaceae	1.0	25	55	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
1020	Porphyromonadaceae	Coriobacteriaceae	2.0	55	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1021	Coriobacteriaceae	Porphyromonadaceae	2.0	17	55	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1022	Porphyromonadaceae	Corynebacteriaceae	1.0	55	39	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
1023	Corynebacteriaceae	Porphyromonadaceae	1.0	39	55	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
1024	Porphyromonadaceae	Cytophagaceae	1.0	55	8	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
1025	Cytophagaceae	Porphyromonadaceae	1.0	8	55	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
1026	Porphyromonadaceae	Dermacoccaceae	2.0	55	12	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
1027	Dermacoccaceae	Porphyromonadaceae	2.0	12	55	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
1028	Porphyromonadaceae	Desulfovibrionaceae	3.0	55	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1029	Desulfovibrionaceae	Porphyromonadaceae	3.0	13	55	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1030	Porphyromonadaceae	Eggerthellaceae	6.0	55	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1031	Eggerthellaceae	Porphyromonadaceae	6.0	19	55	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1032	Porphyromonadaceae	Enterococcaceae	2.0	55	17	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc
1033	Enterococcaceae	Porphyromonadaceae	2.0	17	55	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc
1034	Porphyromonadaceae	Erysipelotrichaceae	4.0	55	41	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1035	Erysipelotrichaceae	Porphyromonadaceae	4.0	41	55	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1036	Porphyromonadaceae	Eubacteriaceae	4.0	55	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
1037	Eubacteriaceae	Porphyromonadaceae	4.0	41	55	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
1038	Porphyromonadaceae	Flavobacteriaceae	2.0	55	35	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
1039	Flavobacteriaceae	Porphyromonadaceae	2.0	35	55	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
1040	Porphyromonadaceae	Fusobacteriaceae	7.0	55	29	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1041	Fusobacteriaceae	Porphyromonadaceae	7.0	29	55	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1042	Porphyromonadaceae	Lachnospiraceae	4.0	55	53	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc
1043	Lachnospiraceae	Porphyromonadaceae	4.0	53	55	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc
1044	Porphyromonadaceae	Leptotrichiaceae	5.0	55	31	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
1045	Leptotrichiaceae	Porphyromonadaceae	5.0	31	55	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
1046	Porphyromonadaceae	Microbacteriaceae	1.0	55	4	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
1047	Microbacteriaceae	Porphyromonadaceae	1.0	4	55	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
1048	Porphyromonadaceae	Micrococcaceae	6.0	55	40	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
1049	Micrococcaceae	Porphyromonadaceae	6.0	40	55	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
1050	Porphyromonadaceae	Mycoplasmataceae	2.0	55	17	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
1051	Mycoplasmataceae	Porphyromonadaceae	2.0	17	55	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
1052	Porphyromonadaceae	Neisseriaceae	6.0	55	36	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1053	Neisseriaceae	Porphyromonadaceae	6.0	36	55	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1054	Porphyromonadaceae	Oscillospiraceae	2.0	55	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1055	Oscillospiraceae	Porphyromonadaceae	2.0	20	55	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
1056	Porphyromonadaceae	Oxalobacteraceae	2.0	55	8	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc
1057	Oxalobacteraceae	Porphyromonadaceae	2.0	8	55	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc
1058	Porphyromonadaceae	Pasteurellaceae	1.0	55	41	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
1059	Pasteurellaceae	Porphyromonadaceae	1.0	41	55	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
1060	Porphyromonadaceae	Peptococcaceae	1.0	55	5	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
1061	Peptococcaceae	Porphyromonadaceae	1.0	5	55	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
1062	Porphyromonadaceae	Peptostreptococcaceae	2.0	55	42	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1063	Peptostreptococcaceae	Porphyromonadaceae	2.0	42	55	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1064	Prevotellaceae	Actinomycetaceae	9.0	59	44	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
1065	Actinomycetaceae	Prevotellaceae	9.0	44	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1066	Prevotellaceae	Aerococcaceae	2.0	59	33	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc
1067	Aerococcaceae	Prevotellaceae	2.0	33	59	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc
1068	Prevotellaceae	Akkermansiaceae	2.0	59	21	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1069	Akkermansiaceae	Prevotellaceae	2.0	21	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1070	Prevotellaceae	Bacteroidaceae	1.0	59	47	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1071	Bacteroidaceae	Prevotellaceae	1.0	47	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1072	Prevotellaceae	Bradyrhizobiaceae	1.0	59	5	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1073	Bradyrhizobiaceae	Prevotellaceae	1.0	5	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1074	Prevotellaceae	Burkholderiaceae	4.0	59	37	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
1075	Burkholderiaceae	Prevotellaceae	4.0	37	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1076	Prevotellaceae	Campylobacteraceae	4.0	59	37	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1077	Campylobacteraceae	Prevotellaceae	4.0	37	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1078	Prevotellaceae	Cardiobacteriaceae	1.0	59	20	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1079	Cardiobacteriaceae	Prevotellaceae	1.0	20	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1080	Prevotellaceae	Cellulomonadaceae	4.0	59	6	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1081	Cellulomonadaceae	Prevotellaceae	4.0	6	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1082	Prevotellaceae	Chlamydiaceae	1.0	59	8	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc
1083	Chlamydiaceae	Prevotellaceae	1.0	8	59	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc
1084	Prevotellaceae	Clostridiales Family XIII. Incertae Sedis	5.0	59	27	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1085	Clostridiales Family XIII. Incertae Sedis	Prevotellaceae	5.0	27	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1086	Prevotellaceae	Comamonadaceae	2.0	59	25	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1087	Comamonadaceae	Prevotellaceae	2.0	25	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1088	Prevotellaceae	Corynebacteriaceae	1.0	59	39	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
1089	Corynebacteriaceae	Prevotellaceae	1.0	39	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1090	Prevotellaceae	Dermacoccaceae	3.0	59	12	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1091	Dermacoccaceae	Prevotellaceae	3.0	12	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1092	Prevotellaceae	Eggerthellaceae	5.0	59	19	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1093	Eggerthellaceae	Prevotellaceae	5.0	19	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1094	Prevotellaceae	Enterobacteriaceae	1.0	59	27	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
1095	Enterobacteriaceae	Prevotellaceae	1.0	27	59	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
1096	Prevotellaceae	Enterococcaceae	5.0	59	17	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc
1097	Enterococcaceae	Prevotellaceae	5.0	17	59	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc
1098	Prevotellaceae	Erysipelotrichaceae	3.0	59	41	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1099	Erysipelotrichaceae	Prevotellaceae	3.0	41	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1100	Prevotellaceae	Erythrobacteraceae	1.0	59	13	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1101	Erythrobacteraceae	Prevotellaceae	1.0	13	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1102	Prevotellaceae	Eubacteriaceae	1.0	59	41	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1103	Eubacteriaceae	Prevotellaceae	1.0	41	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1104	Prevotellaceae	Flavobacteriaceae	2.0	59	35	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
1105	Flavobacteriaceae	Prevotellaceae	2.0	35	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1106	Prevotellaceae	Fusobacteriaceae	6.0	59	29	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1107	Fusobacteriaceae	Prevotellaceae	6.0	29	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1108	Prevotellaceae	Lachnospiraceae	4.0	59	53	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1109	Lachnospiraceae	Prevotellaceae	4.0	53	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1110	Prevotellaceae	Leptotrichiaceae	5.0	59	31	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
1111	Leptotrichiaceae	Prevotellaceae	5.0	31	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
1112	Prevotellaceae	Leuconostocaceae	1.0	59	3	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1113	Leuconostocaceae	Prevotellaceae	1.0	3	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1114	Prevotellaceae	Listeriaceae	1.0	59	4	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
1115	Listeriaceae	Prevotellaceae	1.0	4	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
1116	Prevotellaceae	Microbacteriaceae	1.0	59	4	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
1117	Microbacteriaceae	Prevotellaceae	1.0	4	59	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
1118	Prevotellaceae	Micrococcaceae	4.0	59	40	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1119	Micrococcaceae	Prevotellaceae	4.0	40	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1120	Prevotellaceae	Moraxellaceae	1.0	59	31	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
1121	Moraxellaceae	Prevotellaceae	1.0	31	59	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
1122	Prevotellaceae	Mycoplasmataceae	2.0	59	17	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc
1123	Mycoplasmataceae	Prevotellaceae	2.0	17	59	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc
1124	Prevotellaceae	Neisseriaceae	7.0	59	36	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1125	Neisseriaceae	Prevotellaceae	7.0	36	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1126	Prevotellaceae	Oscillospiraceae	1.0	59	20	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1127	Oscillospiraceae	Prevotellaceae	1.0	20	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1128	Prevotellaceae	Pasteurellaceae	2.0	59	41	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
1129	Pasteurellaceae	Prevotellaceae	2.0	41	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
1130	Prevotellaceae	Peptostreptococcaceae	3.0	59	42	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1131	Peptostreptococcaceae	Prevotellaceae	3.0	42	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
1132	Prevotellaceae	Porphyromonadaceae	5.0	59	55	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
1133	Porphyromonadaceae	Prevotellaceae	5.0	55	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
1134	Prolixibacteraceae	Cyclobacteriaceae	1.0	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1135	Cyclobacteriaceae	Prolixibacteraceae	1.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1136	Prolixibacteraceae	Pasteurellaceae	1.0	1	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1137	Pasteurellaceae	Prolixibacteraceae	1.0	41	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1138	Prolixibacteraceae	Peptococcaceae	1.0	1	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1139	Peptococcaceae	Prolixibacteraceae	1.0	5	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
1140	Promicromonosporaceae	Actinomycetaceae	5.0	17	44	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1141	Actinomycetaceae	Promicromonosporaceae	5.0	44	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1142	Promicromonosporaceae	Aerococcaceae	3.0	17	33	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
1143	Aerococcaceae	Promicromonosporaceae	3.0	33	17	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
1144	Promicromonosporaceae	Atopobiaceae	1.0	17	24	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1145	Atopobiaceae	Promicromonosporaceae	1.0	24	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1146	Promicromonosporaceae	Bradyrhizobiaceae	1.0	17	5	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1147	Bradyrhizobiaceae	Promicromonosporaceae	1.0	5	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1148	Promicromonosporaceae	Burkholderiaceae	1.0	17	37	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1149	Burkholderiaceae	Promicromonosporaceae	1.0	37	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1150	Promicromonosporaceae	Campylobacteraceae	4.0	17	37	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1151	Campylobacteraceae	Promicromonosporaceae	4.0	37	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1152	Promicromonosporaceae	Cardiobacteriaceae	2.0	17	20	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1153	Cardiobacteriaceae	Promicromonosporaceae	2.0	20	17	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1154	Promicromonosporaceae	Cellulomonadaceae	2.0	17	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1155	Cellulomonadaceae	Promicromonosporaceae	2.0	6	17	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1156	Promicromonosporaceae	Chlamydiaceae	3.0	17	8	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc
1157	Chlamydiaceae	Promicromonosporaceae	3.0	8	17	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc
1158	Promicromonosporaceae	Clostridiales Family XIII. Incertae Sedis	2.0	17	27	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1159	Clostridiales Family XIII. Incertae Sedis	Promicromonosporaceae	2.0	27	17	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1160	Promicromonosporaceae	Comamonadaceae	2.0	17	25	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1161	Comamonadaceae	Promicromonosporaceae	2.0	25	17	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1162	Promicromonosporaceae	Corynebacteriaceae	2.0	17	39	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1163	Corynebacteriaceae	Promicromonosporaceae	2.0	39	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1164	Promicromonosporaceae	Cytophagaceae	2.0	17	8	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
1165	Cytophagaceae	Promicromonosporaceae	2.0	8	17	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
1166	Promicromonosporaceae	Dermacoccaceae	5.0	17	12	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1167	Dermacoccaceae	Promicromonosporaceae	5.0	12	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1168	Promicromonosporaceae	Eggerthellaceae	3.0	17	19	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1169	Eggerthellaceae	Promicromonosporaceae	3.0	19	17	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1170	Promicromonosporaceae	Erythrobacteraceae	1.0	17	13	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
1171	Erythrobacteraceae	Promicromonosporaceae	1.0	13	17	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
1172	Promicromonosporaceae	Eubacteriaceae	1.0	17	41	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1173	Eubacteriaceae	Promicromonosporaceae	1.0	41	17	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1174	Promicromonosporaceae	Flavobacteriaceae	3.0	17	35	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1175	Flavobacteriaceae	Promicromonosporaceae	3.0	35	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1176	Promicromonosporaceae	Fusobacteriaceae	3.0	17	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1177	Fusobacteriaceae	Promicromonosporaceae	3.0	29	17	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
1178	Promicromonosporaceae	Lachnospiraceae	3.0	17	53	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
1179	Lachnospiraceae	Promicromonosporaceae	3.0	53	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
1180	Promicromonosporaceae	Leptotrichiaceae	7.0	17	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
1181	Leptotrichiaceae	Promicromonosporaceae	7.0	31	17	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
1182	Promicromonosporaceae	Microbacteriaceae	2.0	17	4	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
1183	Microbacteriaceae	Promicromonosporaceae	2.0	4	17	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
1184	Promicromonosporaceae	Micrococcaceae	5.0	17	40	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
1185	Micrococcaceae	Promicromonosporaceae	5.0	40	17	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
1186	Promicromonosporaceae	Mycoplasmataceae	1.0	17	17	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
1187	Mycoplasmataceae	Promicromonosporaceae	1.0	17	17	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
1188	Promicromonosporaceae	Neisseriaceae	7.0	17	36	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1189	Neisseriaceae	Promicromonosporaceae	7.0	36	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1190	Promicromonosporaceae	Peptostreptococcaceae	1.0	17	42	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1191	Peptostreptococcaceae	Promicromonosporaceae	1.0	42	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1192	Promicromonosporaceae	Porphyromonadaceae	2.0	17	55	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
1193	Porphyromonadaceae	Promicromonosporaceae	2.0	55	17	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
1194	Promicromonosporaceae	Prevotellaceae	5.0	17	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
1195	Prevotellaceae	Promicromonosporaceae	5.0	59	17	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
1196	Propionibacteriaceae	Actinomycetaceae	1.0	40	44	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1197	Actinomycetaceae	Propionibacteriaceae	1.0	44	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1198	Propionibacteriaceae	Aerococcaceae	3.0	40	33	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
1199	Aerococcaceae	Propionibacteriaceae	3.0	33	40	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
1200	Propionibacteriaceae	Alcaligenaceae	1.0	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1201	Alcaligenaceae	Propionibacteriaceae	1.0	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1202	Propionibacteriaceae	Bacillaceae	1.0	40	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1203	Bacillaceae	Propionibacteriaceae	1.0	22	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1204	Propionibacteriaceae	Bradyrhizobiaceae	1.0	40	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
1205	Bradyrhizobiaceae	Propionibacteriaceae	1.0	5	40	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
1206	Propionibacteriaceae	Burkholderiaceae	4.0	40	37	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
1207	Burkholderiaceae	Propionibacteriaceae	4.0	37	40	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
1208	Propionibacteriaceae	Campylobacteraceae	1.0	40	37	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
1209	Campylobacteraceae	Propionibacteriaceae	1.0	37	40	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
1210	Propionibacteriaceae	Cardiobacteriaceae	2.0	40	20	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
1211	Cardiobacteriaceae	Propionibacteriaceae	2.0	20	40	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
1212	Propionibacteriaceae	Cellulomonadaceae	1.0	40	6	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
1213	Cellulomonadaceae	Propionibacteriaceae	1.0	6	40	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
1214	Propionibacteriaceae	Chromatiaceae	1.0	40	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1215	Chromatiaceae	Propionibacteriaceae	1.0	1	40	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
1216	Propionibacteriaceae	Comamonadaceae	2.0	40	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc
1217	Comamonadaceae	Propionibacteriaceae	2.0	25	40	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc
1218	Propionibacteriaceae	Corynebacteriaceae	2.0	40	39	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
