	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
6165	Parasutterella	Phascolarctobacterium	0.729462873793	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
6166	Phascolarctobacterium	Pedobacter	0.0161522655417	6	2	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
6167	Pedobacter	Phascolarctobacterium	0.0161522655417	2	6	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
6168	Phascolarctobacterium	Peptoclostridium	0.353618814516	6	25	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
6169	Peptoclostridium	Phascolarctobacterium	0.353618814516	25	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
6170	Photobacterium	Acidovorax	0.473664911143	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6171	Acidovorax	Photobacterium	0.473664911143	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6172	Photobacterium	Acinetobacter	0.996168686298	1	23	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6173	Acinetobacter	Photobacterium	0.996168686298	23	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6174	Photobacterium	Actinobaculum	0.0441292504322	1	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
6175	Actinobaculum	Photobacterium	0.0441292504322	25	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
6176	Photobacterium	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6177	Aliterella	Photobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6178	Photobacterium	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6179	Arthrobacter	Photobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6180	Photobacterium	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6181	Azohydromonas	Photobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6182	Photobacterium	Bacillus	0.651081778689	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6183	Bacillus	Photobacterium	0.651081778689	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6184	Photobacterium	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6185	Delftia	Photobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6186	Photobacterium	Lawsonella	0.17126961928	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6187	Lawsonella	Photobacterium	0.17126961928	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6188	Photobacterium	Microvirga	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6189	Microvirga	Photobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6190	Photobacterium	Modestobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6191	Modestobacter	Photobacterium	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
6192	Photobacterium	Mycobacterium	0.715585825997	1	10	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc
6193	Mycobacterium	Photobacterium	0.715585825997	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc
6194	Porphyrobacter	Abiotrophia	0.316378910706	13	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6195	Abiotrophia	Porphyrobacter	0.316378910706	29	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6196	Porphyrobacter	Actinobacillus	0.0291339395095	13	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6197	Actinobacillus	Porphyrobacter	0.0291339395095	10	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6198	Porphyrobacter	Aggregatibacter	0.195237743431	13	31	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc
6199	Aggregatibacter	Porphyrobacter	0.195237743431	31	13	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc
6200	Porphyrobacter	Alicycliphilus	0.0122491866111	13	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6201	Alicycliphilus	Porphyrobacter	0.0122491866111	1	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6202	Porphyrobacter	Alloprevotella	0.0433171152475	13	32	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
6203	Alloprevotella	Porphyrobacter	0.0433171152475	32	13	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
6204	Porphyrobacter	Alysiella	0.0801525879816	13	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
6205	Alysiella	Porphyrobacter	0.0801525879816	2	13	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
6206	Porphyrobacter	Bergeyella	0.0215789101519	13	3	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
6207	Bergeyella	Porphyrobacter	0.0215789101519	3	13	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
6208	Porphyrobacter	Capnocytophaga	0.147989760396	13	34	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
6209	Capnocytophaga	Porphyrobacter	0.147989760396	34	13	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
6210	Porphyrobacter	Cardiobacterium	0.020551498847	13	20	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
6211	Cardiobacterium	Porphyrobacter	0.020551498847	20	13	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
6212	Porphyrobacter	Centipeda	0.0198268635906	13	16	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
6213	Centipeda	Porphyrobacter	0.0198268635906	16	13	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
6214	Porphyrobacter	Chryseobacterium	0.294704288368	13	13	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
6215	Chryseobacterium	Porphyrobacter	0.294704288368	13	13	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
6216	Porphyrobacter	Eikenella	0.137720654335	13	18	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
6217	Eikenella	Porphyrobacter	0.137720654335	18	13	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
6218	Porphyrobacter	Elizabethkingia	0.0122491866111	13	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6219	Elizabethkingia	Porphyrobacter	0.0122491866111	1	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6220	Porphyrobacter	Fusobacterium	0.217214992433	13	29	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6221	Fusobacterium	Porphyrobacter	0.217214992433	29	13	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6222	Porphyrobacter	Gemella	0.262779593523	13	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6223	Gemella	Porphyrobacter	0.262779593523	38	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6224	Porphyrobacter	Granulicatella	0.0911464880271	13	29	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc
6225	Granulicatella	Porphyrobacter	0.0911464880271	29	13	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc
6226	Porphyrobacter	Haemophilus	0.274067395513	13	41	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6227	Haemophilus	Porphyrobacter	0.274067395513	41	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6228	Porphyrobacter	Histophilus	0.588819666698	13	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6229	Histophilus	Porphyrobacter	0.588819666698	4	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6230	Porphyrobacter	Johnsonella	0.0116036042924	13	15	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
6231	Johnsonella	Porphyrobacter	0.0116036042924	15	13	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
6232	Porphyrobacter	Lautropia	0.706133414398	13	32	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
6233	Lautropia	Porphyrobacter	0.706133414398	32	13	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
6234	Porphyrobacter	Leptotrichia	0.0420906599549	13	30	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
6235	Leptotrichia	Porphyrobacter	0.0420906599549	30	13	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
6236	Porphyrobacter	Mannheimia	0.355470150701	13	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6237	Mannheimia	Porphyrobacter	0.355470150701	10	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6238	Porphyrobacter	Morococcus	0.765165690587	13	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6239	Morococcus	Porphyrobacter	0.765165690587	10	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6240	Porphyrobacter	Neisseria	0.107533807179	13	35	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
6241	Neisseria	Porphyrobacter	0.107533807179	35	13	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
6242	Porphyrobacter	Ottowia	0.0211363740452	13	14	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
6243	Ottowia	Porphyrobacter	0.0211363740452	14	13	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
6244	Porphyrobacter	Pasteurella	0.299866828657	13	15	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6245	Pasteurella	Porphyrobacter	0.299866828657	15	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
6246	Porphyromonas	Abiotrophia	0.259276648691	43	29	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6247	Abiotrophia	Porphyromonas	0.259276648691	29	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6248	Porphyromonas	Actinobaculum	0.329924663243	43	25	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6249	Actinobaculum	Porphyromonas	0.329924663243	25	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6250	Porphyromonas	Actinomyces	0.389464535812	43	39	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6251	Actinomyces	Porphyromonas	0.389464535812	39	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6252	Porphyromonas	Aggregatibacter	0.0915400124725	43	31	Tongue_dorsum	Mixed	Intertype	#ff0000	#cccccc	#cccccc
6253	Aggregatibacter	Porphyromonas	0.0915400124725	31	43	Mixed	Tongue_dorsum	Intertype	#cccccc	#ff0000	#cccccc
6254	Porphyromonas	Alloprevotella	0.0983086875153	43	32	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc
6255	Alloprevotella	Porphyromonas	0.0983086875153	32	43	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc
6256	Porphyromonas	Anaeroglobus	0.297478601602	43	9	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
6257	Anaeroglobus	Porphyromonas	0.297478601602	9	43	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
6258	Porphyromonas	Avibacterium	0.346737529959	43	3	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6259	Avibacterium	Porphyromonas	0.346737529959	3	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6260	Porphyromonas	Bergeyella	0.353684482466	43	3	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6261	Bergeyella	Porphyromonas	0.353684482466	3	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6262	Porphyromonas	Campylobacter	0.383301937643	43	37	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
6263	Campylobacter	Porphyromonas	0.383301937643	37	43	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
6264	Porphyromonas	Capnocytophaga	0.569859124121	43	34	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6265	Capnocytophaga	Porphyromonas	0.569859124121	34	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6266	Porphyromonas	Cardiobacterium	0.486240368042	43	20	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6267	Cardiobacterium	Porphyromonas	0.486240368042	20	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6268	Porphyromonas	Carnobacterium	0.257219999707	43	22	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
6269	Carnobacterium	Porphyromonas	0.257219999707	22	43	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
6270	Porphyromonas	Catonella	0.366836770007	43	25	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6271	Catonella	Porphyromonas	0.366836770007	25	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6272	Porphyromonas	Centipeda	0.296883641112	43	16	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6273	Centipeda	Porphyromonas	0.296883641112	16	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6274	Porphyromonas	Chryseobacterium	0.206916648181	43	13	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc
6275	Chryseobacterium	Porphyromonas	0.206916648181	13	43	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc
6276	Porphyromonas	Conchiformibius	0.0219786557852	43	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
6277	Conchiformibius	Porphyromonas	0.0219786557852	2	43	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
6278	Porphyromonas	Corynebacterium	0.257551945779	43	39	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6279	Corynebacterium	Porphyromonas	0.257551945779	39	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6280	Porphyromonas	Cryptobacterium	0.415565529897	43	4	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6281	Cryptobacterium	Porphyromonas	0.415565529897	4	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6282	Porphyromonas	Eggerthia	0.089287459466	43	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6283	Eggerthia	Porphyromonas	0.089287459466	2	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6284	Porphyromonas	Eikenella	0.509102017014	43	18	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6285	Eikenella	Porphyromonas	0.509102017014	18	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6286	Porphyromonas	Fusobacterium	0.662945648781	43	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6287	Fusobacterium	Porphyromonas	0.662945648781	29	43	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6288	Porphyromonas	Gallibacterium	0.11221206167	43	5	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc
6289	Gallibacterium	Porphyromonas	0.11221206167	5	43	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc
6290	Porphyromonas	Gemella	0.319313006315	43	38	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6291	Gemella	Porphyromonas	0.319313006315	38	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6292	Porphyromonas	Haemophilus	0.222042884024	43	41	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6293	Haemophilus	Porphyromonas	0.222042884024	41	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6294	Porphyromonas	Histophilus	0.482191015646	43	4	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6295	Histophilus	Porphyromonas	0.482191015646	4	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6296	Porphyromonas	Isoptericola	0.281615676616	43	11	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6297	Isoptericola	Porphyromonas	0.281615676616	11	43	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6298	Porphyromonas	Johnsonella	0.207499104313	43	15	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6299	Johnsonella	Porphyromonas	0.207499104313	15	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6300	Porphyromonas	Kingella	0.136285979679	43	30	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6301	Kingella	Porphyromonas	0.136285979679	30	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6302	Porphyromonas	Kytococcus	0.133203824804	43	12	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6303	Kytococcus	Porphyromonas	0.133203824804	12	43	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6304	Porphyromonas	Lachnoanaerobaculum	0.419797020487	43	31	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6305	Lachnoanaerobaculum	Porphyromonas	0.419797020487	31	43	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6306	Porphyromonas	Lautropia	0.186372191165	43	32	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6307	Lautropia	Porphyromonas	0.186372191165	32	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6308	Porphyromonas	Leptotrichia	0.463230055478	43	30	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
6309	Leptotrichia	Porphyromonas	0.463230055478	30	43	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
6310	Porphyromonas	Mannheimia	0.178237544184	43	10	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6311	Mannheimia	Porphyromonas	0.178237544184	10	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6312	Porphyromonas	Mogibacterium	0.154621764246	43	9	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
6313	Mogibacterium	Porphyromonas	0.154621764246	9	43	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
6314	Porphyromonas	Moritella	0.684962227101	43	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6315	Moritella	Porphyromonas	0.684962227101	1	43	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
6316	Porphyromonas	Morococcus	0.194876890917	43	10	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6317	Morococcus	Porphyromonas	0.194876890917	10	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6318	Porphyromonas	Mycoplasma	0.275277353686	43	12	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6319	Mycoplasma	Porphyromonas	0.275277353686	12	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6320	Porphyromonas	Necropsobacter	0.346737529959	43	3	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6321	Necropsobacter	Porphyromonas	0.346737529959	3	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6322	Porphyromonas	Neisseria	0.0612645154762	43	35	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
6323	Neisseria	Porphyromonas	0.0612645154762	35	43	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
6324	Porphyromonas	Olsenella	0.0879390735155	43	8	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6325	Olsenella	Porphyromonas	0.0879390735155	8	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6326	Porphyromonas	Oribacterium	0.164910539796	43	34	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
6327	Oribacterium	Porphyromonas	0.164910539796	34	43	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
6328	Porphyromonas	Ottowia	0.244852153089	43	14	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
6329	Ottowia	Porphyromonas	0.244852153089	14	43	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
6330	Porphyromonas	Parvimonas	0.168449098326	43	20	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
6331	Parvimonas	Porphyromonas	0.168449098326	20	43	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
6332	Porphyromonas	Pasteurella	0.295928194661	43	15	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6333	Pasteurella	Porphyromonas	0.295928194661	15	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6334	Porphyromonas	Peptostreptococcus	0.0650948216395	43	24	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
6335	Peptostreptococcus	Porphyromonas	0.0650948216395	24	43	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
6336	Porphyromonas	Porphyrobacter	0.100462131648	43	13	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
6337	Porphyrobacter	Porphyromonas	0.100462131648	13	43	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
6338	Prevotella	Actinomyces	0.3327646707	59	39	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
6339	Actinomyces	Prevotella	0.3327646707	39	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
6340	Prevotella	Afipia	0.113384922955	59	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
6341	Afipia	Prevotella	0.113384922955	4	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
6342	Prevotella	Akkermansia	0.329039420562	59	21	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
6343	Akkermansia	Prevotella	0.329039420562	21	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
6344	Prevotella	Alloprevotella	0.0233279348873	59	32	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc
6345	Alloprevotella	Prevotella	0.0233279348873	32	59	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc
6346	Prevotella	Anaeroglobus	0.213139090079	59	9	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
6347	Anaeroglobus	Prevotella	0.213139090079	9	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
6348	Prevotella	Atopobium	0.0926276289327	59	24	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
6349	Atopobium	Prevotella	0.0926276289327	24	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
6350	Prevotella	Avibacterium	0.092228063666	59	3	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
6351	Avibacterium	Prevotella	0.092228063666	3	59	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
6352	Prevotella	Bradyrhizobium	0.143957912808	59	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
6353	Bradyrhizobium	Prevotella	0.143957912808	1	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
6354	Prevotella	Brochothrix	0.215278473239	59	4	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
6355	Brochothrix	Prevotella	0.215278473239	4	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
6356	Prevotella	Bulleidia	0.502301027312	59	6	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
6357	Bulleidia	Prevotella	0.502301027312	6	59	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029
6358	Prevotella	Butyrivibrio	0.0890170211035	59	14	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
6359	Butyrivibrio	Prevotella	0.0890170211035	14	59	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
6360	Prevotella	Campylobacter	0.542107269953	59	37	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc
6361	Campylobacter	Prevotella	0.542107269953	37	59	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc
