	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
344	Holdemania	Faecalitalea	3.0	12	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
345	Faecalitalea	Holdemania	3.0	4	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
346	Holdemania	Flavonifractor	5.0	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
347	Flavonifractor	Holdemania	5.0	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
348	Holdemania	Gordonibacter	4.0	12	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
349	Gordonibacter	Holdemania	4.0	6	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
350	Hungatella	Adlercreutzia	2.0	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
351	Adlercreutzia	Hungatella	2.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
352	Hungatella	Anaerofustis	1.0	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
353	Anaerofustis	Hungatella	1.0	1	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
354	Hungatella	Anaerostipes	2.0	15	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
355	Anaerostipes	Hungatella	2.0	10	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
356	Hungatella	Desulfotomaculum	1.0	15	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
357	Desulfotomaculum	Hungatella	1.0	1	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
358	Hungatella	Desulfovibrio	1.0	15	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
359	Desulfovibrio	Hungatella	1.0	4	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
360	Hungatella	Eubacterium	2.0	15	40	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	1.0	#ff703a	#386df9
361	Eubacterium	Hungatella	2.0	40	15	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	1.0	#ff703a	#386df9
362	Hungatella	Gordonibacter	4.0	15	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
363	Gordonibacter	Hungatella	4.0	6	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
364	Hungatella	Holdemania	2.0	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
365	Holdemania	Hungatella	2.0	12	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
366	Intestinimonas	Holdemanella	3.0	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
367	Holdemanella	Intestinimonas	3.0	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
368	Isoptericola	Actinomyces	7.0	11	36	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
369	Actinomyces	Isoptericola	7.0	36	11	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
370	Isoptericola	Alloprevotella	3.0	11	30	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	5.0	0.0	#ecc86f	#8000ff
371	Alloprevotella	Isoptericola	3.0	30	11	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
372	Janibacter	Afipia	1.0	1	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	3.0	5.0	#5af8c8	#ecc86f
373	Afipia	Janibacter	1.0	4	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	3.0	5.0	#5af8c8	#ecc86f
374	Johnsonella	Eikenella	4.0	14	18	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	0.0	#ecc86f	#8000ff
375	Eikenella	Johnsonella	4.0	18	14	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	0.0	#ecc86f	#8000ff
376	Kandleria	Acholeplasma	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	2.0	#ff703a	#10c6e6
377	Acholeplasma	Kandleria	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	2.0	#8000ff	#10c6e6
378	Kingella	Abiotrophia	4.0	27	27	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
379	Abiotrophia	Kingella	4.0	27	27	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
380	Kingella	Aggregatibacter	8.0	27	28	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	5.0	0.0	#ecc86f	#8000ff
381	Aggregatibacter	Kingella	8.0	28	27	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
382	Kingella	Anaeroglobus	4.0	27	8	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
383	Anaeroglobus	Kingella	4.0	8	27	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
384	Kingella	Campylobacter	5.0	27	35	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
385	Campylobacter	Kingella	5.0	35	27	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
386	Kingella	Fusobacterium	7.0	27	27	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
387	Fusobacterium	Kingella	7.0	27	27	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
388	Kocuria	Arcanobacterium	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
389	Arcanobacterium	Kocuria	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
390	Kocuria	Aureimonas	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
391	Aureimonas	Kocuria	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
392	Kocuria	Crocosphaera	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
393	Crocosphaera	Kocuria	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
394	Kocuria	Exiguobacterium	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
395	Exiguobacterium	Kocuria	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
396	Kocuria	Facklamia	1.0	3	2	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	2.0	3.0	#10c6e6	#5af8c8
397	Facklamia	Kocuria	1.0	2	3	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	2.0	3.0	#10c6e6	#5af8c8
398	Kocuria	Gulbenkiania	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
399	Gulbenkiania	Kocuria	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
400	Kocuria	Helicobacter	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
401	Helicobacter	Kocuria	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
402	Kytococcus	Actinomyces	7.0	12	36	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
403	Actinomyces	Kytococcus	7.0	36	12	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
404	Lachnoanaerobaculum	Actinomyces	9.0	29	36	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
405	Actinomyces	Lachnoanaerobaculum	9.0	36	29	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
406	Lachnoanaerobaculum	Aggregatibacter	7.0	29	28	Tongue_dorsum	Mixed	Intertype	#ff0000	#cccccc	#cccccc	5.0	0.0	#ecc86f	#8000ff
407	Aggregatibacter	Lachnoanaerobaculum	7.0	28	29	Mixed	Tongue_dorsum	Intertype	#cccccc	#ff0000	#cccccc	5.0	0.0	#ecc86f	#8000ff
408	Lachnoclostridium	Acetivibrio	5.0	17	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
409	Acetivibrio	Lachnoclostridium	5.0	13	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
410	Lachnoclostridium	Akkermansia	4.0	17	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
411	Akkermansia	Lachnoclostridium	4.0	20	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
412	Lachnoclostridium	Flavonifractor	5.0	17	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
413	Flavonifractor	Lachnoclostridium	5.0	15	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
414	Lachnoclostridium	Intestinimonas	9.0	17	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
415	Intestinimonas	Lachnoclostridium	9.0	16	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
416	Lachnospira	Collinsella	2.0	3	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
417	Collinsella	Lachnospira	2.0	11	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
418	Lachnospira	Coprococcus	3.0	3	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
419	Coprococcus	Lachnospira	3.0	18	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
420	Lachnospira	Dorea	2.0	3	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
421	Dorea	Lachnospira	2.0	17	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	6.0	1.0	#ff703a	#386df9
422	Lactococcus	Bifidobacterium	2.0	15	22	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	6.0	1.0	#ff703a	#386df9
423	Bifidobacterium	Lactococcus	2.0	22	15	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	6.0	1.0	#ff703a	#386df9
424	Lautropia	Cardiobacterium	4.0	29	20	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#ecc86f	#8000ff
425	Cardiobacterium	Lautropia	4.0	20	29	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
426	Lawsonella	Aureimonas	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
427	Aureimonas	Lawsonella	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
428	Lawsonella	Crocosphaera	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
429	Crocosphaera	Lawsonella	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
430	Lawsonella	Gulbenkiania	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
431	Gulbenkiania	Lawsonella	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
432	Lawsonella	Helicobacter	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
433	Helicobacter	Lawsonella	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
434	Lelliottia	Acidovorax	1.0	1	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	3.0	#a2f9a0	#5af8c8
435	Acidovorax	Lelliottia	1.0	11	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	3.0	#a2f9a0	#5af8c8
436	Lelliottia	Bacillus	1.0	1	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	3.0	#a2f9a0	#5af8c8
437	Bacillus	Lelliottia	1.0	16	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
438	Lelliottia	Lawsonella	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	3.0	#a2f9a0	#5af8c8
439	Lawsonella	Lelliottia	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
440	Leptotrichia	Actinomyces	7.0	27	36	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ecc86f	#8000ff
441	Actinomyces	Leptotrichia	7.0	36	27	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ecc86f	#8000ff
442	Leptotrichia	Aggregatibacter	8.0	27	28	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	5.0	0.0	#ecc86f	#8000ff
443	Aggregatibacter	Leptotrichia	8.0	28	27	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
444	Leptotrichia	Campylobacter	11.0	27	35	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	0.0	#ecc86f	#8000ff
445	Campylobacter	Leptotrichia	11.0	35	27	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
446	Leptotrichia	Corynebacterium	6.0	27	35	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ecc86f	#8000ff
447	Corynebacterium	Leptotrichia	6.0	35	27	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#ecc86f	#8000ff
448	Leptotrichia	Gemella	7.0	27	35	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
449	Gemella	Leptotrichia	7.0	35	27	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	5.0	0.0	#ecc86f	#8000ff
450	Leucobacter	Arcanobacterium	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
451	Arcanobacterium	Leucobacter	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
452	Leucobacter	Aureimonas	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
453	Aureimonas	Leucobacter	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
454	Leucobacter	Crocosphaera	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
455	Crocosphaera	Leucobacter	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
456	Leucobacter	Dechloromonas	1.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	2.0	3.0	#10c6e6	#5af8c8
457	Dechloromonas	Leucobacter	1.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	0.0	3.0	#8000ff	#5af8c8
458	Leucobacter	Exiguobacterium	1.0	3	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
459	Exiguobacterium	Leucobacter	1.0	2	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
460	Leucobacter	Gulbenkiania	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
461	Gulbenkiania	Leucobacter	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
462	Leucobacter	Helicobacter	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
463	Helicobacter	Leucobacter	1.0	1	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	3.0	#10c6e6	#5af8c8
464	Leucobacter	Isoptericola	2.0	3	11	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	2.0	3.0	#10c6e6	#5af8c8
465	Isoptericola	Leucobacter	2.0	11	3	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	5.0	0.0	#ecc86f	#8000ff
466	Leucobacter	Kingella	2.0	3	27	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	3.0	#10c6e6	#5af8c8
467	Kingella	Leucobacter	2.0	27	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	0.0	#ecc86f	#8000ff
468	Leucobacter	Lachnoanaerobaculum	2.0	3	29	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	2.0	3.0	#10c6e6	#5af8c8
469	Lachnoanaerobaculum	Leucobacter	2.0	29	3	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	5.0	0.0	#ecc86f	#8000ff
470	Leuconostoc	Brochothrix	2.0	3	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	7.0	#ecc86f	#ff0000
471	Brochothrix	Leuconostoc	2.0	3	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	5.0	7.0	#ecc86f	#ff0000
472	Leuconostoc	Filifactor	2.0	3	10	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	7.0	#ecc86f	#ff0000
473	Filifactor	Leuconostoc	2.0	10	3	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	5.0	7.0	#ecc86f	#ff0000
474	Levyella	Anaerococcus	3.0	6	11	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	6.0	#a2f9a0	#ff703a
475	Anaerococcus	Levyella	3.0	11	6	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	6.0	#386df9	#ff703a
476	Levyella	Clostridium	2.0	6	28	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	4.0	6.0	#a2f9a0	#ff703a
477	Clostridium	Levyella	2.0	28	6	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	6.0	1.0	#ff703a	#386df9
478	Mageeibacillus	Gardnerella	1.0	2	13	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	7.0	#ecc86f	#ff0000
479	Gardnerella	Mageeibacillus	1.0	13	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	5.0	7.0	#ecc86f	#ff0000
480	Mangrovimonas	Actinobacillus	2.0	2	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
481	Actinobacillus	Mangrovimonas	2.0	9	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
482	Mangrovimonas	Avibacterium	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
483	Avibacterium	Mangrovimonas	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
484	Mangrovimonas	Basfia	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
485	Basfia	Mangrovimonas	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
486	Mangrovimonas	Bibersteinia	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
487	Bibersteinia	Mangrovimonas	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
488	Mangrovimonas	Chryseobacterium	2.0	2	12	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	7.0	4.0	#ff0000	#a2f9a0
489	Chryseobacterium	Mangrovimonas	2.0	12	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	7.0	4.0	#ff0000	#a2f9a0
490	Mangrovimonas	Dehalobacter	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
491	Dehalobacter	Mangrovimonas	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
492	Mangrovimonas	Echinicola	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
493	Echinicola	Mangrovimonas	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
494	Mangrovimonas	Haemophilus	2.0	2	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
495	Haemophilus	Mangrovimonas	2.0	38	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
496	Mannheimia	Actinobacillus	5.0	9	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
497	Actinobacillus	Mannheimia	5.0	9	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
498	Mannheimia	Alloprevotella	3.0	9	30	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	7.0	4.0	#ff0000	#a2f9a0
499	Alloprevotella	Mannheimia	3.0	30	9	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	5.0	0.0	#ecc86f	#8000ff
500	Mannheimia	Basfia	2.0	9	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
501	Basfia	Mannheimia	2.0	2	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
502	Mannheimia	Dehalobacter	2.0	9	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
503	Dehalobacter	Mannheimia	2.0	2	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
504	Mannheimia	Echinicola	2.0	9	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
505	Echinicola	Mannheimia	2.0	2	9	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
506	Mannheimia	Haemophilus	6.0	9	38	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	7.0	4.0	#ff0000	#a2f9a0
