	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
5138	Pseudomonas sp. 20_BN	Paracoccus sp. 228	1.0	20	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
5139	Paracoccus sp. 228	Pseudomonas sp. 20_BN	1.0	8	20	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
5140	Pseudomonas sp. 20_BN	Paracoccus sp. S4493	1.0	20	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
5141	Paracoccus sp. S4493	Pseudomonas sp. 20_BN	1.0	1	20	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
5142	Pseudomonas sp. 20_BN	Paracoccus versutus	0.980453513582	20	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
5143	Paracoccus versutus	Pseudomonas sp. 20_BN	0.980453513582	4	20	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	16.0	13.0	#4df3ce	#17cbe4
5144	Pseudomonas sp. Ag1	Afipia broomeae	0.929569002191	6	5	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	17.0	24.0	#58f8c9	#96fca7
5145	Afipia broomeae	Pseudomonas sp. Ag1	0.929569002191	5	6	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5146	Pseudomonas sp. Ag1	Anaerococcus lactolyticus	0.929569002191	6	23	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5147	Anaerococcus lactolyticus	Pseudomonas sp. Ag1	0.929569002191	23	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5148	Pseudomonas sp. Ag1	Anaerococcus prevotii	0.82621356405	6	12	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5149	Anaerococcus prevotii	Pseudomonas sp. Ag1	0.82621356405	12	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5150	Pseudomonas sp. Ag1	Anaerococcus sp. PH9	0.929569002191	6	11	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5151	Anaerococcus sp. PH9	Pseudomonas sp. Ag1	0.929569002191	11	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5152	Pseudomonas sp. Ag1	Clostridiales bacterium S5-A14a	0.929569002191	6	10	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5153	Clostridiales bacterium S5-A14a	Pseudomonas sp. Ag1	0.929569002191	10	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5154	Pseudomonas sp. Ag1	Clostridium colicanis	0.929569002191	6	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5155	Clostridium colicanis	Pseudomonas sp. Ag1	0.929569002191	1	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5156	Pseudomonas sp. Ag1	Clostridium sp. ND2	0.914971273687	6	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5157	Clostridium sp. ND2	Pseudomonas sp. Ag1	0.914971273687	5	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5158	Pseudomonas sp. Ag1	Comamonas testosteroni	0.987380783943	6	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5159	Comamonas testosteroni	Pseudomonas sp. Ag1	0.987380783943	2	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5160	Pseudomonas sp. Ag1	Coriobacteriaceae bacterium BV3Ac1	0.929569002191	6	15	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5161	Coriobacteriaceae bacterium BV3Ac1	Pseudomonas sp. Ag1	0.929569002191	15	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5162	Pseudomonas sp. Ag1	Enhydrobacter aerosaccus	0.92132123448	6	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5163	Enhydrobacter aerosaccus	Pseudomonas sp. Ag1	0.92132123448	1	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5164	Pseudomonas sp. Ag1	Exiguobacterium sp. S17	0.929569002191	6	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5165	Exiguobacterium sp. S17	Pseudomonas sp. Ag1	0.929569002191	1	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5166	Pseudomonas sp. Ag1	Fenollaria massiliensis	0.929569002191	6	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5167	Fenollaria massiliensis	Pseudomonas sp. Ag1	0.929569002191	2	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5168	Pseudomonas sp. Ag1	Herbaspirillum huttiense	0.986500902251	6	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5169	Herbaspirillum huttiense	Pseudomonas sp. Ag1	0.986500902251	2	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5170	Pseudomonas sp. Ag1	Herbaspirillum sp. B39	0.990895859894	6	25	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5171	Herbaspirillum sp. B39	Pseudomonas sp. Ag1	0.990895859894	25	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5172	Pseudomonas sp. Ag1	Lactobacillus gasseri	0.92680272904	6	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5173	Lactobacillus gasseri	Pseudomonas sp. Ag1	0.92680272904	1	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5174	Pseudomonas sp. Ag1	Lactobacillus hominis	0.929569002191	6	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5175	Lactobacillus hominis	Pseudomonas sp. Ag1	0.929569002191	2	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5176	Pseudomonas sp. Ag1	Mycobacterium abscessus	0.8337216389550001	6	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5177	Mycobacterium abscessus	Pseudomonas sp. Ag1	0.8337216389550001	1	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	13.0	24.0	#24d8df	#96fca7
5178	Pseudomonas sp. Ag1	Mycobacterium chelonae	0.945042128437	6	16	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5179	Mycobacterium chelonae	Pseudomonas sp. Ag1	0.945042128437	16	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	13.0	24.0	#24d8df	#96fca7
5180	Pseudomonas sp. Ag1	Nocardia otitidiscaviarum	0.980815087039	6	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5181	Nocardia otitidiscaviarum	Pseudomonas sp. Ag1	0.980815087039	1	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5182	Pseudomonas sp. Ag1	Paracoccus sp. PAMC 22219	0.929569002191	6	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5183	Paracoccus sp. PAMC 22219	Pseudomonas sp. Ag1	0.929569002191	2	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5184	Pseudomonas sp. Ag1	Peptoniphilaceae bacterium SIT14	0.929569002191	6	11	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5185	Peptoniphilaceae bacterium SIT14	Pseudomonas sp. Ag1	0.929569002191	11	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5186	Pseudomonas sp. Ag1	Peptoniphilus grossensis	0.878699426332	6	21	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5187	Peptoniphilus grossensis	Pseudomonas sp. Ag1	0.878699426332	21	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	30.0	24.0	#feb562	#96fca7
5188	Pseudomonas sp. Ag1	Peptoniphilus sp. BV3AC2	0.939212818981	6	3	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5189	Peptoniphilus sp. BV3AC2	Pseudomonas sp. Ag1	0.939212818981	3	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5190	Pseudomonas sp. Ag1	Porphyromonas bennonis	0.873332517554	6	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5191	Porphyromonas bennonis	Pseudomonas sp. Ag1	0.873332517554	1	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5192	Pseudomonas sp. Ag1	Pseudomonas aeruginosa	0.82621356405	6	11	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	17.0	24.0	#58f8c9	#96fca7
5193	Pseudomonas aeruginosa	Pseudomonas sp. Ag1	0.82621356405	11	6	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5194	Pseudomonas sp. Ag1	Pseudomonas frederiksbergensis	0.929569002191	6	10	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5195	Pseudomonas frederiksbergensis	Pseudomonas sp. Ag1	0.929569002191	10	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5196	Pseudomonas sp. Ag1	Pseudomonas libanensis	0.929569002191	6	3	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5197	Pseudomonas libanensis	Pseudomonas sp. Ag1	0.929569002191	3	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5198	Pseudomonas sp. Ag1	Pseudomonas mandelii	0.957553498961	6	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5199	Pseudomonas mandelii	Pseudomonas sp. Ag1	0.957553498961	1	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5200	Pseudomonas sp. Ag1	Pseudomonas orientalis	0.900824078185	6	18	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	17.0	24.0	#58f8c9	#96fca7
5201	Pseudomonas orientalis	Pseudomonas sp. Ag1	0.900824078185	18	6	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	13.0	24.0	#24d8df	#96fca7
5202	Pseudomonas sp. DSM 28140	Afipia broomeae	1.0	5	5	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	0.0	24.0	#8000ff	#96fca7
5203	Afipia broomeae	Pseudomonas sp. DSM 28140	1.0	5	5	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	0.0	24.0	#8000ff	#96fca7
5204	Pseudomonas sp. DSM 28140	Anaerococcus lactolyticus	1.0	5	23	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5205	Anaerococcus lactolyticus	Pseudomonas sp. DSM 28140	1.0	23	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5206	Pseudomonas sp. DSM 28140	Anaerococcus prevotii	0.8928692281489999	5	12	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5207	Anaerococcus prevotii	Pseudomonas sp. DSM 28140	0.8928692281489999	12	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5208	Pseudomonas sp. DSM 28140	Anaerococcus sp. PH9	1.0	5	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5209	Anaerococcus sp. PH9	Pseudomonas sp. DSM 28140	1.0	11	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5210	Pseudomonas sp. DSM 28140	Clostridiales bacterium S5-A14a	1.0	5	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5211	Clostridiales bacterium S5-A14a	Pseudomonas sp. DSM 28140	1.0	10	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5212	Pseudomonas sp. DSM 28140	Clostridium colicanis	1.0	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5213	Clostridium colicanis	Pseudomonas sp. DSM 28140	1.0	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5214	Pseudomonas sp. DSM 28140	Clostridium sp. ND2	0.985808162412	5	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5215	Clostridium sp. ND2	Pseudomonas sp. DSM 28140	0.985808162412	5	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5216	Pseudomonas sp. DSM 28140	Comamonas testosteroni	0.8928692281489999	5	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5217	Comamonas testosteroni	Pseudomonas sp. DSM 28140	0.8928692281489999	2	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5218	Pseudomonas sp. DSM 28140	Coriobacteriaceae bacterium BV3Ac1	1.0	5	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5219	Coriobacteriaceae bacterium BV3Ac1	Pseudomonas sp. DSM 28140	1.0	15	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5220	Pseudomonas sp. DSM 28140	Enhydrobacter aerosaccus	0.992246649727	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5221	Enhydrobacter aerosaccus	Pseudomonas sp. DSM 28140	0.992246649727	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5222	Pseudomonas sp. DSM 28140	Exiguobacterium sp. S17	1.0	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5223	Exiguobacterium sp. S17	Pseudomonas sp. DSM 28140	1.0	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5224	Pseudomonas sp. DSM 28140	Fenollaria massiliensis	1.0	5	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5225	Fenollaria massiliensis	Pseudomonas sp. DSM 28140	1.0	2	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5226	Pseudomonas sp. DSM 28140	Herbaspirillum huttiense	0.892269008956	5	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5227	Herbaspirillum huttiense	Pseudomonas sp. DSM 28140	0.892269008956	2	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5228	Pseudomonas sp. DSM 28140	Herbaspirillum sp. B39	0.957419290334	5	25	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5229	Herbaspirillum sp. B39	Pseudomonas sp. DSM 28140	0.957419290334	25	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5230	Pseudomonas sp. DSM 28140	Lactobacillus gasseri	0.997890899199	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5231	Lactobacillus gasseri	Pseudomonas sp. DSM 28140	0.997890899199	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5232	Pseudomonas sp. DSM 28140	Lactobacillus hominis	1.0	5	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5233	Lactobacillus hominis	Pseudomonas sp. DSM 28140	1.0	2	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5234	Pseudomonas sp. DSM 28140	Nocardia otitidiscaviarum	0.90410535073	5	1	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5235	Nocardia otitidiscaviarum	Pseudomonas sp. DSM 28140	0.90410535073	1	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5236	Pseudomonas sp. DSM 28140	Paracoccus sp. PAMC 22219	1.0	5	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5237	Paracoccus sp. PAMC 22219	Pseudomonas sp. DSM 28140	1.0	2	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5238	Pseudomonas sp. DSM 28140	Peptoniphilaceae bacterium SIT14	1.0	5	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5239	Peptoniphilaceae bacterium SIT14	Pseudomonas sp. DSM 28140	1.0	11	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5240	Pseudomonas sp. DSM 28140	Peptoniphilus grossensis	0.948138848665	5	21	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5241	Peptoniphilus grossensis	Pseudomonas sp. DSM 28140	0.948138848665	21	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	30.0	24.0	#feb562	#96fca7
5242	Pseudomonas sp. DSM 28140	Peptoniphilus sp. BV3AC2	0.973490938632	5	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5243	Peptoniphilus sp. BV3AC2	Pseudomonas sp. DSM 28140	0.973490938632	3	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5244	Pseudomonas sp. DSM 28140	Porphyromonas bennonis	0.944411406008	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5245	Porphyromonas bennonis	Pseudomonas sp. DSM 28140	0.944411406008	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5246	Pseudomonas sp. DSM 28140	Pseudomonas aeruginosa	0.8928692281489999	5	11	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	0.0	24.0	#8000ff	#96fca7
5247	Pseudomonas aeruginosa	Pseudomonas sp. DSM 28140	0.8928692281489999	11	5	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	0.0	24.0	#8000ff	#96fca7
5248	Pseudomonas sp. DSM 28140	Pseudomonas frederiksbergensis	1.0	5	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5249	Pseudomonas frederiksbergensis	Pseudomonas sp. DSM 28140	1.0	10	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5250	Pseudomonas sp. DSM 28140	Pseudomonas libanensis	1.0	5	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5251	Pseudomonas libanensis	Pseudomonas sp. DSM 28140	1.0	3	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5252	Pseudomonas sp. DSM 28140	Pseudomonas mandelii	0.942845961639	5	1	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5253	Pseudomonas mandelii	Pseudomonas sp. DSM 28140	0.942845961639	1	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5254	Pseudomonas sp. DSM 28140	Pseudomonas sp. Ag1	0.929569002191	5	6	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	0.0	24.0	#8000ff	#96fca7
5255	Pseudomonas sp. Ag1	Pseudomonas sp. DSM 28140	0.929569002191	6	5	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	17.0	24.0	#58f8c9	#96fca7
5256	Pseudomonas sp. DSM 28142	Afipia broomeae	1.0	16	5	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	0.0	24.0	#8000ff	#96fca7
5257	Afipia broomeae	Pseudomonas sp. DSM 28142	1.0	5	16	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	0.0	24.0	#8000ff	#96fca7
5258	Pseudomonas sp. DSM 28142	Anaerococcus lactolyticus	1.0	16	23	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5259	Anaerococcus lactolyticus	Pseudomonas sp. DSM 28142	1.0	23	16	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5260	Pseudomonas sp. DSM 28142	Anaerococcus prevotii	0.8928692281489999	16	12	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5261	Anaerococcus prevotii	Pseudomonas sp. DSM 28142	0.8928692281489999	12	16	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5262	Pseudomonas sp. DSM 28142	Anaerococcus sp. PH9	1.0	16	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5263	Anaerococcus sp. PH9	Pseudomonas sp. DSM 28142	1.0	11	16	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5264	Pseudomonas sp. DSM 28142	Clostridiales bacterium S5-A14a	1.0	16	10	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5265	Clostridiales bacterium S5-A14a	Pseudomonas sp. DSM 28142	1.0	10	16	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5266	Pseudomonas sp. DSM 28142	Clostridium colicanis	1.0	16	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
5267	Clostridium colicanis	Pseudomonas sp. DSM 28142	1.0	1	16	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	24.0	#8000ff	#96fca7
