	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	num_samps
4521	Paraprevotella clara	Prevotella multisaccharivorax	0.997709720186	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4522	Prevotella multisaccharivorax	Paraprevotella xylaniphila	0.99830108351	5	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4523	Paraprevotella xylaniphila	Prevotella multisaccharivorax	0.99830108351	20	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4524	Prevotella multisaccharivorax	Prevotella bergensis	0.959370392504	5	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4525	Prevotella bergensis	Prevotella multisaccharivorax	0.959370392504	1	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4526	Prevotella scopos	Mannheimia sp. MG13	0.987344994105	5	6	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4527	Mannheimia sp. MG13	Prevotella scopos	0.987344994105	6	5	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4528	Prevotella scopos	Mycoplasma orale	0.987344994105	5	26	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4529	Mycoplasma orale	Prevotella scopos	0.987344994105	26	5	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4530	Prevotella sp. BV3P1	Actinomyces neuii	1.0	15	26	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4531	Actinomyces neuii	Prevotella sp. BV3P1	1.0	26	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4532	Prevotella sp. BV3P1	Anaerococcus tetradius	0.991417821387	15	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4533	Anaerococcus tetradius	Prevotella sp. BV3P1	0.991417821387	11	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4534	Prevotella sp. BV3P1	Atopobium vaginae	1.0	15	7	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4535	Atopobium vaginae	Prevotella sp. BV3P1	1.0	7	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4536	Prevotella sp. BV3P1	Dialister micraerophilus	0.974389989464	15	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	58
4537	Dialister micraerophilus	Prevotella sp. BV3P1	0.974389989464	1	15	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	58
4538	Prevotella sp. BV3P1	Mageeibacillus indolicus	0.986319764602	15	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4539	Mageeibacillus indolicus	Prevotella sp. BV3P1	0.986319764602	1	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4540	Prevotella sp. BV3P1	Megasphaera sp. UPII 135-E	1.0	15	8	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4541	Megasphaera sp. UPII 135-E	Prevotella sp. BV3P1	1.0	8	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4542	Prevotella sp. BV3P1	Mobiluncus curtisii	0.998457828211	15	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4543	Mobiluncus curtisii	Prevotella sp. BV3P1	0.998457828211	2	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4544	Prevotella sp. BV3P1	Mobiluncus mulieris	1.0	15	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4545	Mobiluncus mulieris	Prevotella sp. BV3P1	1.0	1	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4546	Prevotella sp. BV3P1	Mycoplasma hominis	1.0	15	17	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4547	Mycoplasma hominis	Prevotella sp. BV3P1	1.0	17	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4548	Prevotella sp. BV3P1	Peptoniphilus sp. BV3C26	1.0	15	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4549	Peptoniphilus sp. BV3C26	Prevotella sp. BV3P1	1.0	1	15	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	58
4550	Prevotella sp. C561	Peptoniphilus duerdenii	0.911274151514	6	8	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4551	Peptoniphilus duerdenii	Prevotella sp. C561	0.911274151514	8	6	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4552	Prevotella sp. FD3004	[Actinobacillus] muris	1.0	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4553	[Actinobacillus] muris	Prevotella sp. FD3004	1.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4554	Prevotella sp. FD3004	[Haemophilus] ducreyi	1.0	1	14	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4555	[Haemophilus] ducreyi	Prevotella sp. FD3004	1.0	14	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4556	Prevotella sp. FD3004	[Haemophilus] parasuis	0.904649786433	1	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4557	[Haemophilus] parasuis	Prevotella sp. FD3004	0.904649786433	8	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4558	Prevotella sp. FD3004	[Mannheimia] succiniciproducens	1.0	1	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4559	[Mannheimia] succiniciproducens	Prevotella sp. FD3004	1.0	2	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4560	Prevotella sp. FD3004	Actinobacillus minor	0.981941229198	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4561	Actinobacillus minor	Prevotella sp. FD3004	0.981941229198	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4562	Prevotella sp. FD3004	Actinobacillus pleuropneumoniae	0.809173593713	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4563	Actinobacillus pleuropneumoniae	Prevotella sp. FD3004	0.809173593713	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4564	Prevotella sp. FD3004	Actinobacillus ureae	0.982272718687	1	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4565	Actinobacillus ureae	Prevotella sp. FD3004	0.982272718687	5	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4566	Prevotella sp. FD3004	Avibacterium paragallinarum	0.809173593713	1	11	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4567	Avibacterium paragallinarum	Prevotella sp. FD3004	0.809173593713	11	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4568	Prevotella sp. FD3004	Bibersteinia trehalosi	0.946993744977	1	13	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4569	Bibersteinia trehalosi	Prevotella sp. FD3004	0.946993744977	13	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4570	Prevotella sp. FD3004	Dehalobacter sp. FTH1	1.0	1	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4571	Dehalobacter sp. FTH1	Prevotella sp. FD3004	1.0	6	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4572	Prevotella sp. FD3004	Echinicola pacifica	1.0	1	4	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4573	Echinicola pacifica	Prevotella sp. FD3004	1.0	4	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4574	Prevotella sp. FD3004	Enterococcus cecorum	1.0	1	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4575	Enterococcus cecorum	Prevotella sp. FD3004	1.0	5	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4576	Prevotella sp. FD3004	Gallibacterium anatis	0.848769636419	1	14	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	58
4577	Gallibacterium anatis	Prevotella sp. FD3004	0.848769636419	14	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	58
4578	Prevotella sp. FD3004	Gallibacterium genomosp. 1	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4579	Gallibacterium genomosp. 1	Prevotella sp. FD3004	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4580	Prevotella sp. FD3004	Mannheimia haemolytica	0.811869452088	1	3	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	58
4581	Mannheimia haemolytica	Prevotella sp. FD3004	0.811869452088	3	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	58
4582	Prevotella sp. FD3004	Mannheimia varigena	0.910182523184	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4583	Mannheimia varigena	Prevotella sp. FD3004	0.910182523184	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4584	Prevotella sp. FD3004	Necropsobacter massiliensis	1.0	1	15	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4585	Necropsobacter massiliensis	Prevotella sp. FD3004	1.0	15	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4586	Prevotella sp. FD3004	Pasteurella bettyae	0.928818895844	1	27	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4587	Pasteurella bettyae	Prevotella sp. FD3004	0.928818895844	27	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	58
4588	Prevotella sp. HJM029	Peptoniphilus duerdenii	0.848135493908	12	8	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	58
4589	Peptoniphilus duerdenii	Prevotella sp. HJM029	0.848135493908	8	12	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	58
4590	Prevotella sp. ICM33	Mannheimia sp. MG13	0.8327963137	3	6	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4591	Mannheimia sp. MG13	Prevotella sp. ICM33	0.8327963137	6	3	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4592	Prevotella sp. ICM33	Mycoplasma orale	0.8327963137	3	26	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4593	Mycoplasma orale	Prevotella sp. ICM33	0.8327963137	26	3	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	58
4594	Prevotella sp. MSX73	Bulleidia extructa	0.952086187045	3	14	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4595	Bulleidia extructa	Prevotella sp. MSX73	0.952086187045	14	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4596	Prevotella sp. MSX73	Eggerthia catenaformis	0.948138848665	3	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4597	Eggerthia catenaformis	Prevotella sp. MSX73	0.948138848665	4	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4598	Prevotella sp. MSX73	Filifactor alocis	0.961177255646	3	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4599	Filifactor alocis	Prevotella sp. MSX73	0.961177255646	4	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4600	Prevotella sp. MSX73	Fusobacterium nucleatum	0.817806165612	3	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4601	Fusobacterium nucleatum	Prevotella sp. MSX73	0.817806165612	3	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4602	Prevotella sp. MSX73	Parvimonas micra	0.804888437098	3	23	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4603	Parvimonas micra	Prevotella sp. MSX73	0.804888437098	23	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4604	Prevotella sp. MSX73	Peptostreptococcaceae bacterium ACC19a	0.845367573634	3	7	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4605	Peptostreptococcaceae bacterium ACC19a	Prevotella sp. MSX73	0.845367573634	7	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4606	Prevotella sp. MSX73	Peptostreptococcaceae bacterium oral taxon 113	0.9185694102	3	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4607	Peptostreptococcaceae bacterium oral taxon 113	Prevotella sp. MSX73	0.9185694102	4	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4608	Prevotella sp. MSX73	Peptostreptococcus stomatis	0.944878408254	3	17	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4609	Peptostreptococcus stomatis	Prevotella sp. MSX73	0.944878408254	17	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4610	Prevotella sp. MSX73	Prevotella baroniae	0.8625578918	3	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	58
4611	Prevotella baroniae	Prevotella sp. MSX73	0.8625578918	1	3	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	58
4612	Prevotella sp. MSX73	Prevotella falsenii	0.952814153152	3	7	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4613	Prevotella falsenii	Prevotella sp. MSX73	0.952814153152	7	3	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	58
4614	Prevotella sp. oral taxon 306	Atopobium sp. oral taxon 199	0.941097615369	4	9	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
4615	Atopobium sp. oral taxon 199	Prevotella sp. oral taxon 306	0.941097615369	9	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
4616	Prevotella sp. oral taxon 306	Megasphaera sp. BV3C16-1	0.941097615369	4	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
4617	Megasphaera sp. BV3C16-1	Prevotella sp. oral taxon 306	0.941097615369	1	4	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	58
4618	Prevotella sp. P4-65	Akkermansia muciniphila	0.930927975072	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4619	Akkermansia muciniphila	Prevotella sp. P4-65	0.930927975072	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4620	Prevotella sp. P4-65	Cellulomonas carbonis	0.964452465729	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4621	Cellulomonas carbonis	Prevotella sp. P4-65	0.964452465729	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4622	Prevotella sp. P4-65	Clostridium sp. KLE 1755	0.948138848665	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4623	Clostridium sp. KLE 1755	Prevotella sp. P4-65	0.948138848665	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4624	Prevotella sp. P4-65	Enterorhabdus mucosicola	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4625	Enterorhabdus mucosicola	Prevotella sp. P4-65	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4626	Prevotella sp. P4-65	Escherichia coli	0.999249860698	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4627	Escherichia coli	Prevotella sp. P4-65	0.999249860698	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4628	Prevotella sp. P4-65	Hallella seregens	1.0	2	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4629	Hallella seregens	Prevotella sp. P4-65	1.0	15	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4630	Prevotella sp. P4-65	Oscillibacter ruminantium	0.992246649727	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4631	Oscillibacter ruminantium	Prevotella sp. P4-65	0.992246649727	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4632	Prevotella sp. P4-65	Paraprevotella clara	0.997709720186	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4633	Paraprevotella clara	Prevotella sp. P4-65	0.997709720186	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4634	Prevotella sp. P4-65	Paraprevotella xylaniphila	0.99830108351	2	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4635	Paraprevotella xylaniphila	Prevotella sp. P4-65	0.99830108351	20	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4636	Prevotella sp. P4-65	Prevotella bergensis	0.959370392504	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4637	Prevotella bergensis	Prevotella sp. P4-65	0.959370392504	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4638	Prevotella sp. P4-65	Prevotella multisaccharivorax	1.0	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4639	Prevotella multisaccharivorax	Prevotella sp. P4-65	1.0	5	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4640	Prevotella sp. P5-119	Akkermansia muciniphila	0.930927975072	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4641	Akkermansia muciniphila	Prevotella sp. P5-119	0.930927975072	12	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4642	Prevotella sp. P5-119	Cellulomonas carbonis	0.964452465729	16	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4643	Cellulomonas carbonis	Prevotella sp. P5-119	0.964452465729	14	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4644	Prevotella sp. P5-119	Clostridium sp. KLE 1755	0.948138848665	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4645	Clostridium sp. KLE 1755	Prevotella sp. P5-119	0.948138848665	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4646	Prevotella sp. P5-119	Enterorhabdus mucosicola	1.0	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4647	Enterorhabdus mucosicola	Prevotella sp. P5-119	1.0	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4648	Prevotella sp. P5-119	Escherichia coli	0.999249860698	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4649	Escherichia coli	Prevotella sp. P5-119	0.999249860698	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4650	Prevotella sp. P5-119	Hallella seregens	1.0	16	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4651	Hallella seregens	Prevotella sp. P5-119	1.0	15	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4652	Prevotella sp. P5-119	Oscillibacter ruminantium	0.992246649727	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4653	Oscillibacter ruminantium	Prevotella sp. P5-119	0.992246649727	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4654	Prevotella sp. P5-119	Paraprevotella clara	0.997709720186	16	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4655	Paraprevotella clara	Prevotella sp. P5-119	0.997709720186	16	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4656	Prevotella sp. P5-119	Paraprevotella xylaniphila	0.99830108351	16	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4657	Paraprevotella xylaniphila	Prevotella sp. P5-119	0.99830108351	20	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4658	Prevotella sp. P5-119	Prevotella bergensis	0.959370392504	16	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4659	Prevotella bergensis	Prevotella sp. P5-119	0.959370392504	1	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4660	Prevotella sp. P5-119	Prevotella multisaccharivorax	1.0	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4661	Prevotella multisaccharivorax	Prevotella sp. P5-119	1.0	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4662	Prevotella sp. P5-119	Prevotella sp. P4-65	1.0	16	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4663	Prevotella sp. P4-65	Prevotella sp. P5-119	1.0	2	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4664	Prevotella sp. P5-125	Akkermansia muciniphila	0.876787009646	8	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4665	Akkermansia muciniphila	Prevotella sp. P5-125	0.876787009646	12	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4666	Prevotella sp. P5-125	Cellulomonas carbonis	0.864451669241	8	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4667	Cellulomonas carbonis	Prevotella sp. P5-125	0.864451669241	14	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4668	Prevotella sp. P5-125	Prevotella albensis	0.809173593713	8	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4669	Prevotella albensis	Prevotella sp. P5-125	0.809173593713	13	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4670	Prevotella sp. P5-125	Prevotella bergensis	0.814688055171	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4671	Prevotella bergensis	Prevotella sp. P5-125	0.814688055171	1	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4672	Prevotella sp. P5-125	Prevotella bryantii	0.891249819711	8	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4673	Prevotella bryantii	Prevotella sp. P5-125	0.891249819711	2	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4674	Prevotella sp. P5-125	Prevotella dentalis	0.809173593713	8	11	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	58
4675	Prevotella dentalis	Prevotella sp. P5-125	0.809173593713	11	8	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	58
4676	Prevotella sp. P5-125	Prevotella sp. P4-76	0.809173593713	8	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4677	Prevotella sp. P4-76	Prevotella sp. P5-125	0.809173593713	20	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4678	Prevotella sp. P5-60	[Clostridium] aminophilum	0.892869228149	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4679	[Clostridium] aminophilum	Prevotella sp. P5-60	0.892869228149	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4680	Prevotella sp. P5-60	[Clostridium] innocuum	0.892869228149	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4681	[Clostridium] innocuum	Prevotella sp. P5-60	0.892869228149	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4682	Prevotella sp. P5-60	[Eubacterium] eligens	0.826314752826	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4683	[Eubacterium] eligens	Prevotella sp. P5-60	0.826314752826	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4684	Prevotella sp. P5-60	Anaerococcus vaginalis	0.892869228149	3	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4685	Anaerococcus vaginalis	Prevotella sp. P5-60	0.892869228149	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4686	Prevotella sp. P5-60	Bifidobacterium saeculare	0.892869228149	3	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4687	Bifidobacterium saeculare	Prevotella sp. P5-60	0.892869228149	14	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4688	Prevotella sp. P5-60	Catabacter hongkongensis	0.892869228149	3	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4689	Catabacter hongkongensis	Prevotella sp. P5-60	0.892869228149	3	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4690	Prevotella sp. P5-60	Clostridium sp. FS41	0.892869228149	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4691	Clostridium sp. FS41	Prevotella sp. P5-60	0.892869228149	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4692	Prevotella sp. P5-60	Clostridium sp. KNHs214	0.892869228149	3	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4693	Clostridium sp. KNHs214	Prevotella sp. P5-60	0.892869228149	4	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4694	Prevotella sp. P5-60	Collinsella stercoris	0.892869228149	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4695	Collinsella stercoris	Prevotella sp. P5-60	0.892869228149	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4696	Prevotella sp. P5-60	Eggerthella sp. YY7918	0.892869228149	3	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4697	Eggerthella sp. YY7918	Prevotella sp. P5-60	0.892869228149	4	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4698	Prevotella sp. P5-60	Erysipelotrichaceae bacterium 2_2_44A	0.856181535463	3	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4699	Erysipelotrichaceae bacterium 2_2_44A	Prevotella sp. P5-60	0.856181535463	4	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
4700	Prevotella sp. P5-60	Erysipelotrichaceae bacterium 6_1_45	0.830038906557	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	58
