source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Oxalobacter	3728	Oxalobacter	Coprobacter	1.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacter	3729	Coprobacter	Oxalobacter	1.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3730	Oxalobacter	Coprococcus	3.0	5	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprococcus	3731	Coprococcus	Oxalobacter	3.0	18	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3732	Oxalobacter	Dielma	2.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dielma	3733	Dielma	Oxalobacter	2.0	5	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3734	Oxalobacter	Enterococcus	1.0	5	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	1.0	#1996f3	#2adddd
Enterococcus	3735	Enterococcus	Oxalobacter	1.0	15	5	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3736	Oxalobacter	Eubacterium	1.0	5	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	1.0	#1996f3	#2adddd
Eubacterium	3737	Eubacterium	Oxalobacter	1.0	41	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3738	Oxalobacter	Faecalibacterium	2.0	5	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Faecalibacterium	3739	Faecalibacterium	Oxalobacter	2.0	29	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3740	Oxalobacter	Flavonifractor	3.0	5	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Flavonifractor	3741	Flavonifractor	Oxalobacter	3.0	15	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3742	Oxalobacter	Fusobacterium	1.0	5	29	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	1.0	#1996f3	#2adddd
Fusobacterium	3743	Fusobacterium	Oxalobacter	1.0	29	5	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oxalobacter	3744	Oxalobacter	Granulicatella	1.0	5	29	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	1.0	#1996f3	#2adddd
Granulicatella	3745	Granulicatella	Oxalobacter	1.0	29	5	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oxalobacter	3746	Oxalobacter	Holdemania	2.0	5	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemania	3747	Holdemania	Oxalobacter	2.0	12	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3748	Oxalobacter	Kytococcus	1.0	5	12	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	1.0	#1996f3	#2adddd
Kytococcus	3749	Kytococcus	Oxalobacter	1.0	12	5	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oxalobacter	3750	Oxalobacter	Lachnoclostridium	2.0	5	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Lachnoclostridium	3751	Lachnoclostridium	Oxalobacter	2.0	17	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3752	Oxalobacter	Mannheimia	1.0	5	10	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	1.0	1.0	#1996f3	#2adddd
Mannheimia	3753	Mannheimia	Oxalobacter	1.0	10	5	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oxalobacter	3754	Oxalobacter	Neisseria	1.0	5	35	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	1.0	1.0	#1996f3	#2adddd
Neisseria	3755	Neisseria	Oxalobacter	1.0	35	5	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oxalobacter	3756	Oxalobacter	Odoribacter	3.0	5	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Odoribacter	3757	Odoribacter	Oxalobacter	3.0	21	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oxalobacter	3758	Oxalobacter	Oribacterium	1.0	5	34	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	1.0	#1996f3	#2adddd
Oribacterium	3759	Oribacterium	Oxalobacter	1.0	34	5	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oxalobacter	3760	Oxalobacter	Ottowia	1.0	5	14	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	1.0	#1996f3	#2adddd
Ottowia	3761	Ottowia	Oxalobacter	1.0	14	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paenibacillus	3762	Paenibacillus	Amphibacillus	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Amphibacillus	3763	Amphibacillus	Paenibacillus	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3764	Paenibacillus	Atopobacter	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Atopobacter	3765	Atopobacter	Paenibacillus	1.0	1	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3766	Paenibacillus	Bosea	1.0	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	2.0	#ff964f	#d4dd80
Bosea	3767	Bosea	Paenibacillus	1.0	1	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3768	Paenibacillus	Calothrix	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Calothrix	3769	Calothrix	Paenibacillus	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3770	Paenibacillus	Comamonas	1.0	2	3	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	2.0	#ff964f	#d4dd80
Comamonas	3771	Comamonas	Paenibacillus	1.0	3	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3772	Paenibacillus	Cupriavidus	1.0	2	5	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	2.0	#ff964f	#d4dd80
Cupriavidus	3773	Cupriavidus	Paenibacillus	1.0	5	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	1.0	#ff964f	#2adddd
Paenibacillus	3774	Paenibacillus	Dolosigranulum	1.0	2	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Dolosigranulum	3775	Dolosigranulum	Paenibacillus	1.0	5	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3776	Paenibacillus	Enhydrobacter	1.0	2	2	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	2.0	#ff964f	#d4dd80
Enhydrobacter	3777	Enhydrobacter	Paenibacillus	1.0	2	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3778	Paenibacillus	Fenollaria	1.0	2	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	4.0	2.0	#ff964f	#d4dd80
Fenollaria	3779	Fenollaria	Paenibacillus	1.0	1	2	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3780	Paenibacillus	Herbaspirillum	1.0	2	3	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	2.0	#ff964f	#d4dd80
Herbaspirillum	3781	Herbaspirillum	Paenibacillus	1.0	3	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3782	Paenibacillus	Lactobacillus	1.0	2	30	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	2.0	#ff964f	#d4dd80
Lactobacillus	3783	Lactobacillus	Paenibacillus	1.0	30	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Paenibacillus	3784	Paenibacillus	Nocardia	1.0	2	3	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	4.0	2.0	#ff964f	#d4dd80
Nocardia	3785	Nocardia	Paenibacillus	1.0	3	2	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	4.0	2.0	#ff964f	#d4dd80
Parabacteroides	3786	Parabacteroides	Acetivibrio	2.0	28	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Acetivibrio	3787	Acetivibrio	Parabacteroides	2.0	13	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3788	Parabacteroides	Adlercreutzia	3.0	28	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Adlercreutzia	3789	Adlercreutzia	Parabacteroides	3.0	6	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3790	Parabacteroides	Akkermansia	2.0	28	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Akkermansia	3791	Akkermansia	Parabacteroides	2.0	21	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3792	Parabacteroides	Alistipes	2.0	28	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Alistipes	3793	Alistipes	Parabacteroides	2.0	29	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3794	Parabacteroides	Anaerostipes	2.0	28	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Anaerostipes	3795	Anaerostipes	Parabacteroides	2.0	10	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3796	Parabacteroides	Anaerotruncus	1.0	28	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Anaerotruncus	3797	Anaerotruncus	Parabacteroides	1.0	13	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3798	Parabacteroides	Bacteroides	1.0	28	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Bacteroides	3799	Bacteroides	Parabacteroides	1.0	47	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3800	Parabacteroides	Barnesiella	1.0	28	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Barnesiella	3801	Barnesiella	Parabacteroides	1.0	15	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3802	Parabacteroides	Bifidobacterium	1.0	28	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Bifidobacterium	3803	Bifidobacterium	Parabacteroides	1.0	22	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3804	Parabacteroides	Blautia	3.0	28	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Blautia	3805	Blautia	Parabacteroides	3.0	19	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3806	Parabacteroides	Butyricicoccus	1.0	28	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Butyricicoccus	3807	Butyricicoccus	Parabacteroides	1.0	10	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3808	Parabacteroides	Collinsella	1.0	28	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Collinsella	3809	Collinsella	Parabacteroides	1.0	11	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3810	Parabacteroides	Coprobacillus	2.0	28	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacillus	3811	Coprobacillus	Parabacteroides	2.0	10	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3812	Parabacteroides	Coprobacter	2.0	28	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacter	3813	Coprobacter	Parabacteroides	2.0	5	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3814	Parabacteroides	Coprococcus	2.0	28	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprococcus	3815	Coprococcus	Parabacteroides	2.0	18	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3816	Parabacteroides	Dorea	3.0	28	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dorea	3817	Dorea	Parabacteroides	3.0	17	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3818	Parabacteroides	Dysgonomonas	2.0	28	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dysgonomonas	3819	Dysgonomonas	Parabacteroides	2.0	2	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	1.0	#4df3ce	#2adddd
Parabacteroides	3820	Parabacteroides	Erysipelatoclostridium	2.0	28	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Erysipelatoclostridium	3821	Erysipelatoclostridium	Parabacteroides	2.0	10	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3822	Parabacteroides	Eubacterium	2.0	28	41	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	1.0	#1996f3	#2adddd
Eubacterium	3823	Eubacterium	Parabacteroides	2.0	41	28	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3824	Parabacteroides	Flavonifractor	5.0	28	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Flavonifractor	3825	Flavonifractor	Parabacteroides	5.0	15	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3826	Parabacteroides	Gordonibacter	2.0	28	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Gordonibacter	3827	Gordonibacter	Parabacteroides	2.0	6	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3828	Parabacteroides	Holdemanella	2.0	28	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemanella	3829	Holdemanella	Parabacteroides	2.0	5	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3830	Parabacteroides	Holdemania	3.0	28	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Holdemania	3831	Holdemania	Parabacteroides	3.0	12	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3832	Parabacteroides	Intestinimonas	5.0	28	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Intestinimonas	3833	Intestinimonas	Parabacteroides	5.0	16	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3834	Parabacteroides	Lachnoclostridium	4.0	28	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Lachnoclostridium	3835	Lachnoclostridium	Parabacteroides	4.0	17	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3836	Parabacteroides	Lactococcus	1.0	28	16	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	1.0	1.0	#1996f3	#2adddd
Lactococcus	3837	Lactococcus	Parabacteroides	1.0	16	28	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	4.0	1.0	#ff964f	#2adddd
Parabacteroides	3838	Parabacteroides	Mageeibacillus	1.0	28	2	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	1.0	#1996f3	#2adddd
Mageeibacillus	3839	Mageeibacillus	Parabacteroides	1.0	2	28	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3840	Parabacteroides	Odoribacter	2.0	28	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Odoribacter	3841	Odoribacter	Parabacteroides	2.0	21	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Parabacteroides	3842	Parabacteroides	Oscillibacter	5.0	28	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Oscillibacter	3843	Oscillibacter	Parabacteroides	5.0	17	28	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Paracoccus	3844	Paracoccus	Abiotrophia	1.0	7	29	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Abiotrophia	3845	Abiotrophia	Paracoccus	1.0	29	7	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3846	Paracoccus	Actinobaculum	1.0	7	25	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Actinobaculum	3847	Actinobaculum	Paracoccus	1.0	25	7	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3848	Paracoccus	Anaerococcus	2.0	7	12	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	0.0	#4df3ce	#8000ff
Anaerococcus	3849	Anaerococcus	Paracoccus	2.0	12	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Paracoccus	3850	Paracoccus	Brochothrix	1.0	7	4	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Brochothrix	3851	Brochothrix	Paracoccus	1.0	4	7	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3852	Paracoccus	Campylobacter	1.0	7	37	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Campylobacter	3853	Campylobacter	Paracoccus	1.0	37	7	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3854	Paracoccus	Centipeda	1.0	7	16	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2.0	0.0	#4df3ce	#8000ff
Centipeda	3855	Centipeda	Paracoccus	1.0	16	7	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3856	Paracoccus	Eikenella	1.0	7	18	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2.0	0.0	#4df3ce	#8000ff
Eikenella	3857	Eikenella	Paracoccus	1.0	18	7	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3858	Paracoccus	Finegoldia	1.0	7	14	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	0.0	#4df3ce	#8000ff
Finegoldia	3859	Finegoldia	Paracoccus	1.0	14	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	2.0	#4df3ce	#d4dd80
Paracoccus	3860	Paracoccus	Gemella	1.0	7	38	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	2.0	0.0	#4df3ce	#8000ff
Gemella	3861	Gemella	Paracoccus	1.0	38	7	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3862	Paracoccus	Klebsiella	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2.0	0.0	#4df3ce	#8000ff
Klebsiella	3863	Klebsiella	Paracoccus	1.0	1	7	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	2.0	#ff964f	#d4dd80
Paracoccus	3864	Paracoccus	Lautropia	1.0	7	32	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Lautropia	3865	Lautropia	Paracoccus	1.0	32	7	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3866	Paracoccus	Leptotrichia	1.0	7	30	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Leptotrichia	3867	Leptotrichia	Paracoccus	1.0	30	7	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3868	Paracoccus	Leuconostoc	1.0	7	3	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Leuconostoc	3869	Leuconostoc	Paracoccus	1.0	3	7	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3870	Paracoccus	Mogibacterium	1.0	7	9	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2.0	0.0	#4df3ce	#8000ff
Mogibacterium	3871	Mogibacterium	Paracoccus	1.0	9	7	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3872	Paracoccus	Olsenella	1.0	7	8	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2.0	0.0	#4df3ce	#8000ff
Olsenella	3873	Olsenella	Paracoccus	1.0	8	7	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paracoccus	3874	Paracoccus	Oribacterium	1.0	7	34	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2.0	0.0	#4df3ce	#8000ff
Oribacterium	3875	Oribacterium	Paracoccus	1.0	34	7	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Paraprevotella	3876	Paraprevotella	Akkermansia	1.0	29	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Akkermansia	3877	Akkermansia	Paraprevotella	1.0	21	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Paraprevotella	3878	Paraprevotella	Cellulomonas	1.0	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Cellulomonas	3879	Cellulomonas	Paraprevotella	1.0	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Paraprevotella	3880	Paraprevotella	Coprobacillus	1.0	29	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Coprobacillus	3881	Coprobacillus	Paraprevotella	1.0	10	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Paraprevotella	3882	Paraprevotella	Dialister	1.0	29	42	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Dialister	3883	Dialister	Paraprevotella	1.0	42	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
Paraprevotella	3884	Paraprevotella	Enterorhabdus	1.0	29	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	1.0	#1996f3	#2adddd
