	source	target	weight	source_freq	target_freq	source_type	target_type	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
9242	Prevotella bivia	Peptoniphilus lacrimalis	7.0	22	18	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	3.0	#ff0000	#feb562
9243	Peptoniphilus lacrimalis	Prevotella bivia	7.0	18	22	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	3.0	#8000ff	#feb562
9244	Prevotella bivia	Porphyromonas somerae	3.0	22	24	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	3.0	#ff0000	#feb562
9245	Porphyromonas somerae	Prevotella bivia	3.0	24	22	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	3.0	#8000ff	#feb562
9246	Prevotella bivia	Porphyromonas sp. oral taxon 278	6.0	22	23	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	1.0	3.0	#ff0000	#feb562
9247	Porphyromonas sp. oral taxon 278	Prevotella bivia	6.0	23	22	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	3.0	#ff0000	#feb562
9248	Prevotella brevis	Enterorhabdus mucosicola	1.0	3	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	0.0	#ff0000	#8000ff
9249	Enterorhabdus mucosicola	Prevotella brevis	1.0	1	3	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	4.0	#ff0000	#ff0000
9250	Prevotella brevis	Escherichia coli	1.0	3	8	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	0.0	#ff0000	#8000ff
9251	Escherichia coli	Prevotella brevis	1.0	8	3	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	4.0	#ff0000	#ff0000
9252	Prevotella brevis	Gemella bergeri	2.0	3	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9253	Gemella bergeri	Prevotella brevis	2.0	5	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
9254	Prevotella brevis	Gemella cuniculi	2.0	3	5	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9255	Gemella cuniculi	Prevotella brevis	2.0	5	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
9256	Prevotella brevis	Granulicatella elegans	2.0	3	20	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9257	Granulicatella elegans	Prevotella brevis	2.0	20	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9258	Prevotella brevis	Haemophilus sp. oral taxon 851	2.0	3	9	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9259	Haemophilus sp. oral taxon 851	Prevotella brevis	2.0	9	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
9260	Prevotella brevis	Hallella seregens	1.0	3	1	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	0.0	#ff0000	#8000ff
9261	Hallella seregens	Prevotella brevis	1.0	1	3	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	4.0	#ff0000	#ff0000
9262	Prevotella brevis	Kingella kingae	2.0	3	10	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9263	Kingella kingae	Prevotella brevis	2.0	10	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
9264	Prevotella brevis	Neisseria cinerea	2.0	3	10	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9265	Neisseria cinerea	Prevotella brevis	2.0	10	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
9266	Prevotella brevis	Neisseria polysaccharea	2.0	3	9	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	0.0	#ff0000	#8000ff
9267	Neisseria polysaccharea	Prevotella brevis	2.0	9	3	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	3.0	#ff0000	#feb562
9268	Prevotella brevis	Paraprevotella clara	1.0	3	22	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	0.0	#ff0000	#8000ff
9269	Paraprevotella clara	Prevotella brevis	1.0	22	3	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	0.0	4.0	#8000ff	#ff0000
9270	Prevotella brevis	Paraprevotella xylaniphila	1.0	3	6	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	1.0	0.0	#ff0000	#8000ff
9271	Paraprevotella xylaniphila	Prevotella brevis	1.0	6	3	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	4.0	#ff0000	#ff0000
9272	Prevotella bryantii	Butyrivibrio crossotus	1.0	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9273	Butyrivibrio crossotus	Prevotella bryantii	1.0	14	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9274	Prevotella bryantii	Catenibacterium mitsuokai	1.0	2	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9275	Catenibacterium mitsuokai	Prevotella bryantii	1.0	7	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9276	Prevotella bryantii	Dialister succinatiphilus	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9277	Dialister succinatiphilus	Prevotella bryantii	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9278	Prevotella bryantii	Kandleria vitulina	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9279	Kandleria vitulina	Prevotella bryantii	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9280	Prevotella bryantii	Oscillibacter valericigenes	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9281	Oscillibacter valericigenes	Prevotella bryantii	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9282	Prevotella buccae	Moritella viscosa	1.0	6	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9283	Moritella viscosa	Prevotella buccae	1.0	1	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	4.0	#8000ff	#ff0000
9284	Prevotella buccae	Necropsobacter rosorum	1.0	6	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9285	Necropsobacter rosorum	Prevotella buccae	1.0	1	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	4.0	#8000ff	#ff0000
9286	Prevotella buccae	Peptostreptococcaceae bacterium OBRC8	2.0	6	6	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9287	Peptostreptococcaceae bacterium OBRC8	Prevotella buccae	2.0	6	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	4.0	#8000ff	#ff0000
9288	Prevotella buccae	Porphyromonas cangingivalis	1.0	6	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9289	Porphyromonas cangingivalis	Prevotella buccae	1.0	1	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9290	Prevotella buccae	Porphyromonas sp. COT-239 OH1446	1.0	6	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9291	Porphyromonas sp. COT-239 OH1446	Prevotella buccae	1.0	1	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9292	Prevotella buccae	Prevotella aurantiaca	1.0	6	15	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9293	Prevotella aurantiaca	Prevotella buccae	1.0	15	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9294	Prevotella buccae	Prevotella bivia	4.0	6	22	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	0.0	4.0	#8000ff	#ff0000
9295	Prevotella bivia	Prevotella buccae	4.0	22	6	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	3.0	#ff0000	#feb562
9296	Prevotella buccalis	Bacteroides helcogenes	3.0	11	7	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
9297	Bacteroides helcogenes	Prevotella buccalis	3.0	7	11	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	1.0	#ff0000	#01b3ec
9298	Prevotella buccalis	Bacteroides sp. 3_1_33FAA	3.0	11	14	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
9299	Bacteroides sp. 3_1_33FAA	Prevotella buccalis	3.0	14	11	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	0.0	1.0	#8000ff	#01b3ec
9300	Prevotella buccalis	Butyricimonas synergistica	3.0	11	7	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
9301	Butyricimonas synergistica	Prevotella buccalis	3.0	7	11	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	1.0	#ff0000	#01b3ec
9302	Prevotella buccalis	Dialister micraerophilus	4.0	11	6	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	1.0	1.0	#ff0000	#01b3ec
9303	Dialister micraerophilus	Prevotella buccalis	4.0	6	11	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	0.0	2.0	#8000ff	#7effb5
9304	Prevotella buccalis	Intestinimonas sp. GD2	4.0	11	14	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
9305	Intestinimonas sp. GD2	Prevotella buccalis	4.0	14	11	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	1.0	#ff0000	#01b3ec
9306	Prevotella buccalis	Mobiluncus curtisii	2.0	11	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	1.0	1.0	#ff0000	#01b3ec
9307	Mobiluncus curtisii	Prevotella buccalis	2.0	2	11	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	0.0	2.0	#8000ff	#7effb5
9308	Prevotella buccalis	Phascolarctobacterium succinatutens	3.0	11	6	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	1.0	1.0	#ff0000	#01b3ec
9309	Phascolarctobacterium succinatutens	Prevotella buccalis	3.0	6	11	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	1.0	1.0	#ff0000	#01b3ec
9310	Prevotella buccalis	Porphyromonas uenonis	3.0	11	7	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	1.0	1.0	#ff0000	#01b3ec
9311	Porphyromonas uenonis	Prevotella buccalis	3.0	7	11	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	0.0	2.0	#8000ff	#7effb5
9312	Prevotella conceptionensis	[Eubacterium] sulci	3.0	15	14	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	3.0	#ff0000	#feb562
9313	[Eubacterium] sulci	Prevotella conceptionensis	3.0	14	15	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
9314	Prevotella conceptionensis	Aggregatibacter actinomycetemcomitans	5.0	15	22	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	3.0	#ff0000	#feb562
9315	Aggregatibacter actinomycetemcomitans	Prevotella conceptionensis	5.0	22	15	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
9316	Prevotella conceptionensis	Aggregatibacter segnis	6.0	15	21	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	3.0	#ff0000	#feb562
9317	Aggregatibacter segnis	Prevotella conceptionensis	6.0	21	15	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
9318	Prevotella conceptionensis	Centipeda periodontii	3.0	15	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
9319	Centipeda periodontii	Prevotella conceptionensis	3.0	16	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	3.0	#8000ff	#feb562
9320	Prevotella conceptionensis	Dechloromonas agitata	2.0	15	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	3.0	#ff0000	#feb562
9321	Dechloromonas agitata	Prevotella conceptionensis	2.0	2	15	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	2.0	#8000ff	#7effb5
9322	Prevotella conceptionensis	Leptotrichia buccalis	3.0	15	16	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
9323	Leptotrichia buccalis	Prevotella conceptionensis	3.0	16	15	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
9324	Prevotella conceptionensis	Leptotrichia shahii	3.0	15	17	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	3.0	#ff0000	#feb562
9325	Leptotrichia shahii	Prevotella conceptionensis	3.0	17	15	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
9326	Prevotella conceptionensis	Leptotrichia sp. oral taxon 212	4.0	15	26	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	3.0	#ff0000	#feb562
9327	Leptotrichia sp. oral taxon 212	Prevotella conceptionensis	4.0	26	15	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	3.0	#8000ff	#feb562
9328	Prevotella conceptionensis	Mycoplasma salivarium	3.0	15	8	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
9329	Mycoplasma salivarium	Prevotella conceptionensis	3.0	8	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	3.0	#8000ff	#feb562
9330	Prevotella conceptionensis	Neisseria elongata	4.0	15	16	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
9331	Neisseria elongata	Prevotella conceptionensis	4.0	16	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
9332	Prevotella conceptionensis	Olsenella uli	2.0	15	4	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	3.0	#ff0000	#feb562
9333	Olsenella uli	Prevotella conceptionensis	2.0	4	15	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	3.0	#ff0000	#feb562
9334	Prevotella conceptionensis	Paracoccus versutus	2.0	15	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	3.0	#ff0000	#feb562
9335	Paracoccus versutus	Prevotella conceptionensis	2.0	2	15	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	2.0	#8000ff	#7effb5
9336	Prevotella conceptionensis	Parvimonas sp. oral taxon 110	3.0	15	11	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
9337	Parvimonas sp. oral taxon 110	Prevotella conceptionensis	3.0	11	15	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	3.0	#ff0000	#feb562
9338	Prevotella copri	Akkermansia muciniphila	2.0	9	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9339	Akkermansia muciniphila	Prevotella copri	2.0	21	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#01b3ec
9340	Prevotella copri	Enterorhabdus mucosicola	1.0	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9341	Enterorhabdus mucosicola	Prevotella copri	1.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9342	Prevotella copri	Escherichia coli	1.0	9	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9343	Escherichia coli	Prevotella copri	1.0	8	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9344	Prevotella copri	Hallella seregens	1.0	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9345	Hallella seregens	Prevotella copri	1.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9346	Prevotella copri	Paraprevotella clara	1.0	9	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9347	Paraprevotella clara	Prevotella copri	1.0	22	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	4.0	#8000ff	#ff0000
9348	Prevotella copri	Paraprevotella xylaniphila	1.0	9	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9349	Paraprevotella xylaniphila	Prevotella copri	1.0	6	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	1.0	4.0	#ff0000	#ff0000
9350	Prevotella corporis	[Actinobacillus] muris	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9351	[Actinobacillus] muris	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff
9352	Prevotella corporis	[Haemophilus] ducreyi	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9353	[Haemophilus] ducreyi	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9354	Prevotella corporis	[Mannheimia] succiniciproducens	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9355	[Mannheimia] succiniciproducens	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff
9356	Prevotella corporis	Actinobacillus pleuropneumoniae	2.0	10	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9357	Actinobacillus pleuropneumoniae	Prevotella corporis	2.0	3	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9358	Prevotella corporis	Avibacterium paragallinarum	2.0	10	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9359	Avibacterium paragallinarum	Prevotella corporis	2.0	3	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	0.0	0.0	#8000ff	#8000ff
9360	Prevotella corporis	Dehalobacter sp. FTH1	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9361	Dehalobacter sp. FTH1	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9362	Prevotella corporis	Echinicola pacifica	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9363	Echinicola pacifica	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9364	Prevotella corporis	Enterococcus cecorum	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9365	Enterococcus cecorum	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9366	Prevotella corporis	Eubacterium limosum	2.0	10	2	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	1.0	0.0	#ff0000	#8000ff
9367	Eubacterium limosum	Prevotella corporis	2.0	2	10	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	1.0	1.0	#ff0000	#01b3ec
9368	Prevotella corporis	Gallibacterium genomosp. 1	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9369	Gallibacterium genomosp. 1	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9370	Prevotella corporis	Necropsobacter massiliensis	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9371	Necropsobacter massiliensis	Prevotella corporis	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	1.0	0.0	#ff0000	#8000ff
9372	Prevotella dentalis	Catenibacterium mitsuokai	1.0	3	7	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9373	Catenibacterium mitsuokai	Prevotella dentalis	1.0	7	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	0.0	4.0	#8000ff	#ff0000
9374	Prevotella dentalis	Clostridium sp. 7_3_54FAA	2.0	3	9	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9375	Clostridium sp. 7_3_54FAA	Prevotella dentalis	2.0	9	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	1.0	#ff0000	#01b3ec
9376	Prevotella dentalis	Dialister succinatiphilus	1.0	3	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9377	Dialister succinatiphilus	Prevotella dentalis	1.0	1	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9378	Prevotella dentalis	Enterorhabdus mucosicola	1.0	3	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9379	Enterorhabdus mucosicola	Prevotella dentalis	1.0	1	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9380	Prevotella dentalis	Escherichia coli	1.0	3	8	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9381	Escherichia coli	Prevotella dentalis	1.0	8	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9382	Prevotella dentalis	Hallella seregens	1.0	3	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9383	Hallella seregens	Prevotella dentalis	1.0	1	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9384	Prevotella dentalis	Kandleria vitulina	1.0	3	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	0.0	4.0	#8000ff	#ff0000
9385	Kandleria vitulina	Prevotella dentalis	1.0	1	3	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	4.0	#ff0000	#ff0000
9386	Prevotella dentalis	Lactobacillus coryniformis	1.0	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	4.0	#8000ff	#ff0000
9387	Lactobacillus coryniformis	Prevotella dentalis	1.0	1	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	4.0	#ff0000	#ff0000
9388	Prevotella dentalis	Lactobacillus curvatus	1.0	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	4.0	#8000ff	#ff0000
9389	Lactobacillus curvatus	Prevotella dentalis	1.0	1	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	1.0	4.0	#ff0000	#ff0000
9390	Prevotella dentalis	Leuconostoc gelidum	1.0	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	4.0	#8000ff	#ff0000
9391	Leuconostoc gelidum	Prevotella dentalis	1.0	1	3	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	4.0	#8000ff	#ff0000
9392	Prevotella dentalis	Mitsuokella sp. oral taxon 131	1.0	3	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	4.0	#8000ff	#ff0000
